Mature_Name	Sample_9	Sample_11	Sample_12	Sample_7	Sample_15	Sample_3	Sample_1	Sample_10	Sample_14	Sample_6	Sample_13	Sample_4	Sample_5	Sample_8	Sample_2
miR-376c	428.59	681.45	714.3	357.73	304.91	287.91	170.29	267.32	190.34	151.34	237.07	181.22	304.61	405.78	432.51
miR-377-3p	589.74	849.2	771.58	357.73	329.3	393.99	736.66	362.35	432.29	589.15	336.21	425.88	1408.84	641.22	948.86
miR-378a-3p	133.72	157.26	181.94	1536.15	2366.07	2485.14	262.14	123.45	241.95	214.4	234.92	224.26	155.99	97.62	133.37
miR-378b	68.57	57.66	80.86	231.48	292.71	318.22	55.49	7.1	54.84	32.43	73.28	56.63	15.97	51.68	70.5
miR-378c	99.43	62.9	77.49	147.3	85.37	333.37	32.53	20.43	29.03	30.63	34.48	33.98	22.11	47.85	28.58
miR-378d	54.86	44.56	57.28	189.39	97.57	227.3	22.96	15.99	54.84	25.22	34.48	29.45	33.16	45.94	30.49
miR-378e	195.44	222.78	320.09	662.86	963.5	848.59	103.32	67.5	87.1	97.29	137.93	86.08	98.26	78.48	118.13
miR-378f	85.72	76.01	50.54	199.91	256.12	227.3	30.61	15.99	45.16	18.02	23.71	43.04	17.2	34.45	43.82
miR-378g	113.15	102.22	94.34	515.56	597.62	636.44	53.58	41.74	90.33	48.65	66.81	72.49	65.1	47.85	55.26
miR-378h	30.86	31.45	43.8	84.17	73.18	196.99	13.39	14.21	32.26	16.22	21.55	33.98	12.28	36.37	24.77
miR-379-5p	421.73	458.67	475.08	189.39	158.55	136.38	139.68	79.93	158.08	86.48	146.55	140.45	117.92	135.9	146.71
miR-380-3p	78.86	47.18	47.17	199.91	195.14	181.84	49.75	13.32	61.29	28.83	56.04	36.24	33.16	72.73	36.2
miR-381	353.16	697.18	683.98	178.87	256.12	287.91	114.8	115.45	132.27	106.3	127.16	124.59	113	122.5	158.14
miR-382-5p	1450.34	1326.22	1597.07	242	365.89	348.53	306.15	342.81	354.86	353.13	400.87	301.28	394.28	436.41	382.97
miR-383	181.72	178.23	198.79	136.78	170.75	212.15	49.75	27.53	77.42	59.46	68.97	70.22	51.59	86.13	55.26
miR-384	78.86	70.77	70.76	210.43	182.94	333.37	42.1	17.76	51.62	36.03	60.35	36.24	46.67	80.39	47.63
miR-3928	48	41.94	67.39	178.87	109.77	257.61	30.61	19.54	70.97	34.23	64.66	38.51	28.25	34.45	45.73
miR-3934	99.43	76.01	64.02	220.95	195.14	409.14	49.75	28.42	67.75	48.65	64.66	49.84	27.02	84.22	68.59
miR-409-3p	370.3	647.38	845.71	252.52	158.55	393.99	103.32	121.67	129.04	97.29	133.62	97.41	92.12	145.47	127.66
miR-409-5p	126.86	128.43	134.77	178.87	243.92	227.3	65.06	36.41	70.97	45.04	79.74	70.22	44.22	44.02	81.93
miR-410	397.73	424.6	434.65	284.08	365.89	272.76	63.14	96.8	83.88	52.25	66.81	65.69	54.04	189.49	87.65
miR-411-5p	761.17	980.25	1310.68	315.65	280.51	348.53	137.77	166.96	170.98	142.33	226.3	181.22	138.8	298.6	230.55
miR-412	102.86	76.01	47.17	294.6	219.53	287.91	51.66	14.21	58.07	21.62	40.95	77.02	23.34	49.77	53.35
miR-421	332.58	288.31	262.81	189.39	219.53	196.99	63.14	40.85	77.42	45.04	96.98	120.06	49.13	74.65	74.31
miR-422a	89.15	65.52	50.54	157.82	182.94	196.99	24.87	21.31	67.75	45.04	45.26	20.39	29.48	45.94	45.73
miR-423-3p	164.58	272.58	283.03	189.39	256.12	242.45	51.66	45.29	58.07	50.45	75.43	54.37	30.71	38.28	40.01
miR-423-5p	325.73	343.35	518.88	347.21	353.69	212.15	61.23	87.03	90.33	100.89	112.07	79.29	93.35	172.27	110.51
miR-424-5p	99.43	70.77	77.49	273.56	317.1	424.29	2732.35	234.46	1342.03	540.5	254.31	344.33	6551.65	1904.51	1007.93
miR-425-5p	192.01	369.56	481.82	378.78	280.51	257.61	93.76	129.66	77.42	165.75	77.59	115.53	163.36	76.56	106.7
miR-4284	274.3	241.13	245.96	189.39	207.34	166.69	45.92	30.2	25.81	39.64	49.57	47.57	44.22	53.59	38.11
miR-4286	1354.34	1850.41	2341.7	2398.92	1780.65	1272.88	792.15	1052.41	496.81	870.21	519.4	568.59	1844.88	1292	1293.73
miR-429	65.15	55.04	77.49	178.87	134.16	227.3	13.39	25.76	25.81	14.41	40.95	11.33	15.97	30.63	32.39
miR-431-5p	89.15	78.63	64.02	147.3	256.12	212.15	105.24	145.65	125.82	91.89	64.66	95.14	230.92	223.95	184.82
miR-432-5p	620.59	513.71	559.31	147.3	146.35	75.77	88.02	125.22	96.78	82.88	133.62	120.06	84.75	191.41	137.19
miR-433	1313.19	1745.57	2102.47	220.95	243.92	212.15	197.08	250.45	158.08	423.39	359.92	344.33	222.32	160.78	196.25
miR-4421	137.15	76.01	67.39	294.6	195.14	287.91	65.06	31.97	100.01	61.26	53.88	47.57	39.31	76.56	59.07
miR-4425	58.29	41.94	47.17	105.22	146.35	151.53	21.05	23.98	45.16	19.82	38.79	29.45	22.11	42.11	24.77
miR-4431	106.29	52.42	70.76	305.13	207.34	424.29	63.14	27.53	96.78	37.84	62.5	45.31	31.94	47.85	64.78
miR-4435	20.57	26.21	10.11	84.17	60.98	45.46	15.31	7.1	25.81	12.61	12.93	6.8	4.91	11.48	15.24
miR-4443	3.43	2.62	3.37	10.52	219.53	484.91	80.36	1	158.08	37.84	112.07	63.43	44.22	66.99	43.82
miR-4448	44.57	34.07	47.17	84.17	85.37	151.53	22.96	10.66	29.03	34.23	45.26	47.57	25.79	40.2	20.96
miR-4451	85.72	91.73	104.45	115.74	195.14	136.38	19.13	34.64	35.49	19.82	28.02	22.65	12.28	42.11	24.77
miR-4454	1464.05	2565.94	2543.86	14909.1	50260.65	16532.27	9490.52	8865.11	8307.02	4747.42	12601.43	6576.16	16462.66	15105.88	20724.46
miR-4455	154.29	152.02	195.42	273.56	487.85	681.9	76.54	36.41	116.14	46.84	174.57	81.55	36.85	53.59	72.4
miR-4458	89.15	76.01	53.91	220.95	292.71	409.14	55.49	22.2	70.97	25.22	81.9	70.22	25.79	53.59	60.97
miR-4461	72	47.18	50.54	210.43	219.53	393.99	44.01	27.53	87.1	36.03	62.5	49.84	46.67	59.34	51.44
miR-448	116.58	70.77	124.67	210.43	121.96	303.07	45.92	22.2	87.1	36.03	58.19	43.04	33.16	68.91	34.3
miR-4484	99.43	41.94	53.91	105.22	170.75	242.45	15.31	14.21	64.52	14.41	34.48	36.24	12.28	32.54	30.49
miR-4485	20.57	31.45	16.85	52.61	24.39	45.46	1.91	9.77	16.13	5.41	10.78	4.53	11.05	15.31	9.53
miR-4488	192.01	165.12	222.38	389.3	268.32	333.37	61.23	51.51	106.46	57.65	84.05	63.43	66.33	99.53	72.4
miR-449a	99.43	112.7	84.23	242	182.94	409.14	57.4	23.09	54.84	46.84	88.36	56.63	45.45	72.73	60.97
miR-449b-5p	75.43	31.45	30.32	105.22	109.77	121.23	28.7	9.77	58.07	30.63	36.64	31.71	33.16	38.28	36.2
miR-449c-5p	89.15	83.87	50.54	284.08	146.35	363.68	47.84	16.87	58.07	23.42	56.04	47.57	19.65	40.2	47.63
miR-4508	147.43	70.77	144.88	126.26	121.96	166.69	17.22	15.99	51.62	12.61	25.86	27.18	17.2	38.28	20.96
miR-450a-5p	192.01	110.08	101.08	431.39	743.97	727.36	482.18	497.34	600.04	266.65	443.97	450.79	781.19	1760.95	1110.82
miR-450b-3p	109.72	52.42	77.49	273.56	195.14	257.61	63.14	22.2	74.2	25.22	88.36	47.57	23.34	44.02	47.63
miR-450b-5p	109.72	78.63	53.91	242	341.49	484.91	76.54	35.52	90.33	43.24	62.5	92.88	52.82	99.53	110.51
miR-4516	109.72	125.81	154.99	357.73	304.91	515.21	53.58	95.03	38.71	64.86	86.21	56.63	82.29	84.22	85.74
miR-451a	17836.09	15568.62	13996.27	3093.35	6854.28	3894.4	25102.05	22257.81	34808.85	11404.61	21679.11	20555.33	38577.87	58538.16	58604.68
miR-452-5p	54.86	62.9	60.65	136.78	60.98	181.84	24.87	16.87	35.49	16.22	32.33	22.65	23.34	36.37	53.35
miR-4521	75.43	28.83	26.95	147.3	146.35	318.22	30.61	14.21	41.94	10.81	38.79	18.12	23.34	40.2	30.49
miR-4531	75.43	68.15	57.28	168.35	170.75	136.38	24.87	14.21	35.49	21.62	38.79	40.78	34.39	30.63	22.86
miR-4532	61.72	73.39	97.71	210.43	182.94	196.99	47.84	19.54	74.2	43.24	47.41	38.51	38.08	51.68	55.26
miR-454-3p	106.29	193.95	242.59	105.22	158.55	75.77	32.53	29.31	29.03	36.03	47.41	40.78	35.62	28.71	32.39
miR-455-3p	144.01	201.82	138.14	305.13	207.34	303.07	63.14	40.85	67.75	81.08	47.41	56.63	55.27	57.42	60.97
miR-455-5p	421.73	487.5	424.54	662.86	597.62	484.91	143.51	163.41	129.04	127.92	157.33	206.14	122.83	195.24	194.35
miR-4647	61.72	62.9	47.17	157.82	158.55	272.76	30.61	14.21	74.2	34.23	62.5	27.18	42.99	36.37	45.73
miR-4741	99.43	39.31	40.43	189.39	182.94	257.61	49.75	20.43	77.42	46.84	47.41	52.1	42.99	51.68	55.26
miR-4792	75.43	41.94	30.32	168.35	158.55	227.3	34.44	22.2	51.62	30.63	38.79	33.98	31.94	61.25	51.44
miR-483-3p	96	157.26	131.4	462.95	268.32	257.61	84.19	160.75	109.68	90.08	114.23	81.55	133.88	235.43	139.09
miR-483-5p	65.15	41.94	47.17	147.3	146.35	227.3	36.35	16.87	58.07	39.64	51.72	45.31	34.39	36.37	57.16
miR-484	181.72	172.98	252.7	242	341.49	378.83	47.84	41.74	74.2	64.86	66.81	61.16	39.31	84.22	57.16
miR-485-3p	1028.61	1897.59	2203.55	357.73	292.71	515.21	132.03	186.5	200.01	207.19	232.76	237.86	85.98	68.91	104.79
miR-485-5p	72	47.18	70.76	252.52	195.14	348.53	51.66	14.21	64.52	48.65	58.19	56.63	12.28	34.45	49.54
miR-486-3p	133.72	86.49	94.34	378.78	256.12	575.83	74.62	29.31	112.91	46.84	122.85	77.02	50.36	120.59	74.31
miR-487a	298.3	311.9	266.18	242	219.53	212.15	88.02	95.92	122.59	86.48	125	86.08	106.86	118.67	139.09
miR-487b	1902.93	2343.16	2146.27	252.52	182.94	454.6	220.04	318.83	296.79	436.01	234.92	292.22	412.7	539.77	377.26
miR-488-3p	106.29	115.32	111.19	94.69	134.16	106.07	30.61	26.64	38.71	16.22	40.95	40.78	12.28	21.05	30.49
miR-489	192.01	159.88	256.07	336.69	256.12	333.37	40.18	63.06	67.75	39.64	58.19	40.78	33.16	88.05	60.97
miR-490-3p	102.86	73.39	67.39	157.82	207.34	227.3	19.13	11.55	45.16	19.82	36.64	29.45	20.88	30.63	20.96
miR-490-5p	68.57	36.69	37.06	42.09	170.75	227.3	21.05	10.66	45.16	21.62	43.1	29.45	23.34	32.54	24.77
miR-491-3p	61.72	31.45	33.69	168.35	146.35	257.61	13.39	17.76	51.62	25.22	49.57	29.45	20.88	42.11	45.73
miR-491-5p	301.73	356.45	441.38	210.43	182.94	303.07	61.23	56.84	93.55	111.7	107.76	99.67	50.36	51.68	43.82
miR-492	48	41.94	50.54	252.52	121.96	424.29	51.66	6.22	64.52	19.82	51.72	36.24	19.65	32.54	40.01
miR-493-3p	68.57	47.18	37.06	147.3	182.94	363.68	57.4	13.32	38.71	18.02	49.57	63.43	30.71	17.23	70.5
miR-494	301.73	256.86	613.22	1125.81	414.67	803.13	93.76	129.66	100.01	136.93	103.45	90.61	83.52	133.99	114.32
miR-495	2218.37	2366.74	2752.76	536.6	451.26	378.83	1924.89	1378.35	2251.77	1419.72	1849.16	1830.36	3338.47	1793.49	3092.38
miR-496	106.29	73.39	101.08	136.78	170.75	318.22	42.1	32.86	93.55	43.24	51.72	49.84	41.76	61.25	47.63
miR-497-5p	137.15	235.89	219.01	220.95	475.65	393.99	241.09	47.96	119.36	291.87	109.91	147.24	57.73	40.2	55.26
miR-498	51.43	34.07	53.91	189.39	85.37	257.61	116.72	125.22	122.59	88.28	68.97	106.47	271.45	97.62	249.6
miR-499a-3p	37.72	39.31	43.8	326.17	195.14	484.91	53.58	7.1	51.62	28.83	60.35	54.37	12.28	24.88	51.44
miR-499a-5p	181.72	152.02	178.58	273.56	268.32	515.21	72.71	32.86	51.62	45.04	60.35	49.84	19.65	47.85	41.92
miR-499b-3p	78.86	26.21	37.06	136.78	85.37	196.99	24.87	20.43	41.94	21.62	43.1	22.65	27.02	26.8	34.3
miR-499b-5p	82.29	34.07	43.8	168.35	146.35	272.76	26.79	20.43	41.94	39.64	53.88	33.98	35.62	40.2	64.78
miR-500a-5p	168.01	222.78	232.48	220.95	231.73	151.53	88.02	79.93	83.88	57.65	79.74	83.82	55.27	88.05	106.7
miR-500b	89.15	47.18	33.69	52.61	121.96	151.53	17.22	13.32	48.39	18.02	19.4	31.71	17.2	22.97	24.77
miR-501-3p	72	62.9	60.65	136.78	121.96	287.91	36.35	17.76	41.94	18.02	19.4	29.45	14.74	28.71	22.86
miR-502-3p	54.86	47.18	37.06	220.95	182.94	227.3	32.53	18.65	74.2	36.03	34.48	43.04	39.31	57.42	68.59
miR-502-5p	99.43	57.66	50.54	263.04	243.92	333.37	55.49	12.43	77.42	25.22	56.04	49.84	18.42	38.28	53.35
miR-503	192.01	120.57	53.91	810.16	548.83	681.9	516.62	1177.63	716.18	445.01	435.35	439.47	1464.11	3971.71	1293.73
miR-504	387.44	587.1	707.56	389.3	353.69	484.91	82.28	79.04	109.68	88.28	109.91	111	40.53	55.51	100.98
miR-505-3p	174.86	149.4	161.73	336.69	353.69	318.22	49.75	37.3	58.07	57.65	40.95	77.02	34.39	53.59	53.35
miR-506-3p	30.86	52.42	50.54	178.87	158.55	227.3	28.7	11.55	45.16	16.22	30.17	38.51	9.83	38.28	22.86
miR-507	75.43	39.31	50.54	126.26	73.18	106.07	15.31	16.87	41.94	10.81	38.79	18.12	20.88	19.14	20.96
miR-508-3p	92.57	62.9	84.23	199.91	182.94	272.76	19.13	19.54	32.26	12.61	47.41	38.51	11.05	32.54	26.67
miR-508-5p	61.72	60.28	70.76	189.39	207.34	318.22	32.53	22.2	64.52	25.22	30.17	49.84	29.48	36.37	43.82
miR-509-3-5p	147.43	86.49	148.25	147.3	146.35	212.15	32.53	31.97	58.07	23.42	47.41	56.63	15.97	42.11	28.58
miR-509-3p	85.72	81.25	57.28	189.39	207.34	318.22	24.87	14.21	77.42	21.62	60.35	27.18	20.88	30.63	41.92
miR-509-5p	68.57	28.83	43.8	147.3	134.16	136.38	19.13	7.99	19.36	19.82	32.33	9.06	9.83	21.05	17.15
miR-510	68.57	41.94	43.8	189.39	158.55	136.38	22.96	19.54	58.07	27.03	34.48	40.78	34.39	45.94	47.63
miR-511	65.15	55.04	47.17	252.52	243.92	303.07	42.1	18.65	61.29	30.63	38.79	33.98	36.85	63.16	43.82
miR-512-3p	61.72	49.8	67.39	242	317.1	424.29	803.63	736.24	1112.98	329.71	627.16	584.45	1661.87	2754.35	1758.64
miR-512-5p	92.57	68.15	77.49	242	146.35	166.69	1934.46	3503.59	1964.65	1502.6	726.3	1112.26	4522.53	3809.01	4460.42
miR-513a-3p	202.29	89.11	107.82	505.04	329.3	757.67	97.58	27.53	154.85	45.04	109.91	77.02	39.31	76.56	99.08
miR-513a-5p	106.29	70.77	80.86	242	170.75	242.45	40.18	29.31	54.84	32.43	49.57	54.37	22.11	49.77	45.73
miR-513b	96	44.56	37.06	168.35	231.73	106.07	30.61	19.54	38.71	14.41	34.48	33.98	34.39	42.11	38.11
miR-513c-5p	58.29	49.8	57.28	136.78	158.55	90.92	21.05	15.99	29.03	10.81	30.17	22.65	14.74	22.97	13.34
miR-514a-3p	75.43	78.63	74.13	178.87	256.12	393.99	36.35	27.53	74.2	39.64	58.19	56.63	45.45	59.34	72.4
miR-514b-3p	68.57	55.04	57.28	220.95	73.18	424.29	22.96	9.77	38.71	18.02	34.48	33.98	15.97	15.31	28.58
miR-514b-5p	116.58	117.94	131.4	410.34	207.34	196.99	38.27	36.41	45.16	46.84	68.97	47.57	73.7	63.16	38.11
miR-515-3p	72	44.56	64.02	336.69	207.34	454.6	1017.94	823.28	990.39	553.11	814.66	557.26	2260.04	2090.17	1901.54
miR-515-5p	85.72	36.69	57.28	315.65	292.71	454.6	1658.93	1619.02	1083.95	794.54	573.28	935.57	3025.26	1881.54	3942.16
miR-516a-3p	92.57	83.87	64.02	336.69	292.71	515.21	80.36	50.62	80.65	45.04	81.9	38.51	60.19	86.13	97.17
miR-516a-5p	82.29	44.56	57.28	157.82	121.96	227.3	112.89	85.26	138.72	72.07	71.12	54.37	165.82	120.59	182.91
miR-516b-5p	130.29	52.42	53.91	284.08	97.57	227.3	3478.58	2366.81	2709.86	1592.68	1674.59	1723.89	7200.19	1961.93	6350.52
miR-517a-3p	72	36.69	60.65	73.65	109.77	333.37	2604.15	3527.57	2990.53	1461.16	1618.55	1680.85	6547.97	8268.81	5986.6
miR-517b-3p	51.43	39.31	23.59	21.04	60.98	181.84	420.95	201.6	329.05	196.38	256.47	185.75	891.73	363.67	657.34
miR-517c-3p	99.43	60.28	57.28	199.91	158.55	227.3	5378.6	4626.17	4209.97	3444.8	1961.23	2265.3	16661.64	11291.13	8713.15
miR-518a-3p	99.43	73.39	53.91	273.56	231.73	287.91	65.06	22.2	61.29	23.42	36.64	47.57	30.71	47.85	60.97
miR-518b	109.72	125.81	168.47	389.3	731.77	500.06	306.15	404.98	245.18	218	187.5	190.29	540.44	367.5	445.85
miR-518c-3p	96	57.66	77.49	157.82	109.77	409.14	1540.3	497.34	1051.69	592.75	549.57	523.28	2600.27	497.66	2019.67
miR-518d-3p	68.57	55.04	57.28	105.22	134.16	136.38	24.87	13.32	29.03	12.61	32.33	38.51	13.51	21.05	30.49
miR-518e-3p	51.43	23.59	47.17	115.74	134.16	212.15	1802.43	1077.28	2242.09	958.49	1153.03	1157.57	3699.58	1826.03	3096.19
miR-518f-3p	72	41.94	67.39	105.22	73.18	136.38	673.52	435.17	480.68	295.47	265.09	369.24	1152.13	266.06	1124.16
miR-519b-3p	72	47.18	47.17	126.26	60.98	287.91	130.11	394.32	161.3	133.32	181.04	120.06	357.43	643.13	396.31
miR-519b-5p	78.86	70.77	43.8	210.43	170.75	136.38	543.41	571.05	680.69	255.84	456.9	403.22	956.83	1468.1	1377.57
miR-519c-3p	82.29	70.77	47.17	315.65	207.34	348.53	132.03	414.75	161.3	169.36	114.23	111	383.22	547.43	335.34
miR-519d	157.72	81.25	107.82	242	158.55	287.91	1125.09	1055.96	1309.77	572.93	767.25	810.98	1778.55	2419.39	2402.64
miR-519e-3p	54.86	57.66	80.86	157.82	134.16	318.22	114.8	174.07	106.46	99.09	99.14	88.35	458.15	507.23	209.59
miR-520a-3p	92.57	94.36	158.36	115.74	121.96	151.53	24.87	42.63	32.26	14.41	45.26	38.51	20.88	44.02	32.39
miR-520a-5p	78.86	41.94	74.13	115.74	73.18	136.38	1813.91	2532	1913.03	1055.78	1107.77	1119.06	3963.67	3282.64	4572.83
miR-520b	102.86	91.73	74.13	315.65	219.53	409.14	51.66	42.63	93.55	41.44	81.9	36.24	47.9	76.56	74.31
miR-520c-3p	96	65.52	37.06	284.08	219.53	348.53	65.06	89.7	106.46	54.05	146.55	72.49	101.95	128.24	217.21
miR-520d-3p	54.86	44.56	40.43	136.78	182.94	106.07	143.51	106.57	167.75	68.46	118.54	83.82	246.88	82.31	268.65
miR-520d-5p	51.43	41.94	53.91	94.69	195.14	196.99	265.96	168.74	196.79	99.09	84.05	113.26	437.27	333.05	445.85
miR-520e	54.86	34.07	47.17	157.82	134.16	151.53	30.61	15.99	32.26	23.42	28.02	22.65	9.83	22.97	19.05
miR-520f	99.43	62.9	80.86	210.43	182.94	318.22	55.49	45.29	58.07	41.44	68.97	43.04	82.29	133.99	87.65
miR-520g	48	39.31	37.06	84.17	97.57	121.23	17.22	19.54	38.71	23.42	38.79	29.45	34.39	19.14	22.86
miR-520h	65.15	65.52	50.54	347.21	256.12	378.83	229.61	172.29	183.88	192.78	114.23	147.24	444.64	212.46	381.07
miR-521	85.72	31.45	47.17	157.82	97.57	287.91	2531.44	2242.48	1993.69	1333.24	1155.18	1309.34	5076.49	3456.82	5262.57
miR-522-3p	130.29	99.6	131.4	168.35	73.18	166.69	3539.81	7509.86	4758.39	3325.89	2844.86	2550.73	14229.64	22723.9	9200.92
miR-523-3p	72	31.45	84.23	105.22	121.96	121.23	26.79	42.63	45.16	16.22	15.09	31.71	22.11	49.77	22.86
miR-524-3p	120	57.66	70.76	326.17	341.49	500.06	78.45	60.39	90.33	50.45	88.36	83.82	93.35	80.39	93.36
miR-524-5p	65.15	78.63	40.43	168.35	121.96	318.22	773.02	499.12	516.16	441.41	411.64	450.79	1543.95	566.57	1436.63
miR-525-3p	58.29	60.28	94.34	147.3	85.37	333.37	518.53	240.68	374.22	421.59	193.97	160.84	1507.1	352.19	543.02
miR-525-5p	82.29	49.8	37.06	178.87	219.53	303.07	983.49	823.28	838.77	580.14	532.33	457.59	1956.65	756.06	1932.02
miR-526a	116.58	76.01	37.06	252.52	256.12	530.37	1251.37	597.7	1222.66	598.16	625.01	598.04	2331.28	918.76	1794.84
miR-526b-5p	44.57	41.94	94.34	189.39	134.16	212.15	914.61	1202.5	954.9	697.25	573.28	598.04	2382.87	1693.96	2240.69
miR-532-3p	113.15	104.84	138.14	115.74	146.35	166.69	17.22	25.76	38.71	23.42	43.1	43.04	24.57	42.11	19.05
miR-532-5p	171.43	191.33	148.25	515.56	268.32	500.06	63.14	55.95	74.2	61.26	75.43	65.69	66.33	133.99	85.74
miR-539-5p	85.72	83.87	57.28	136.78	134.16	136.38	30.61	23.98	35.49	25.22	47.41	20.39	24.57	11.48	15.24
miR-541-3p	106.29	65.52	53.91	378.78	353.69	484.91	63.14	21.31	58.07	27.03	73.28	67.96	25.79	45.94	60.97
miR-542-3p	92.57	52.42	43.8	220.95	195.14	363.68	137.77	67.5	122.59	57.65	94.83	83.82	157.22	109.1	205.78
miR-542-5p	106.29	309.28	249.33	63.13	158.55	166.69	13.39	30.2	38.71	55.85	321.12	56.63	36.85	26.8	62.88
miR-543	1398.91	1334.08	1398.28	189.39	256.12	257.61	273.62	325.94	380.67	181.97	318.97	333	374.63	652.7	516.35
miR-544a	147.43	73.39	67.39	420.86	280.51	409.14	76.54	23.09	90.33	37.84	79.74	58.9	29.48	78.48	74.31
miR-544b	82.29	39.31	70.76	178.87	97.57	227.3	34.44	23.09	64.52	41.44	23.71	33.98	11.05	36.37	30.49
miR-545-3p	65.15	47.18	40.43	84.17	158.55	166.69	21.05	17.76	58.07	27.03	45.26	33.98	36.85	49.77	45.73
miR-548a-3p	99.43	60.28	47.17	199.91	195.14	227.3	34.44	15.1	80.65	39.64	45.26	54.37	28.25	49.77	55.26
miR-548a-5p	96	86.49	121.3	263.04	158.55	272.76	36.35	26.64	32.26	43.24	45.26	29.45	25.79	26.8	32.39
miR-548aa	116.58	146.77	232.48	210.43	329.3	363.68	26.79	51.51	54.84	61.26	254.31	38.51	30.71	55.51	36.2
miR-548ab	51.43	49.8	50.54	157.82	97.57	287.91	15.31	17.76	45.16	19.82	40.95	45.31	27.02	38.28	40.01
miR-548ac	61.72	68.15	47.17	178.87	85.37	212.15	15.31	14.21	22.58	27.03	19.4	22.65	13.51	22.97	13.34
miR-548ad	116.58	91.73	97.71	273.56	256.12	287.91	53.58	32.86	106.46	39.64	53.88	47.57	45.45	82.31	76.21
miR-548ae	68.57	55.04	64.02	220.95	73.18	242.45	24.87	9.77	48.39	21.62	38.79	36.24	20.88	40.2	34.3
miR-548ag	85.72	52.42	43.8	273.56	158.55	196.99	34.44	20.43	45.16	25.22	36.64	27.18	52.82	49.77	43.82
miR-548ah-5p	120	107.46	117.93	252.52	329.3	469.75	45.92	31.08	90.33	46.84	84.05	61.16	39.31	78.48	60.97
miR-548ai	209.15	128.43	107.82	315.65	439.06	484.91	40.18	20.43	67.75	43.24	183.19	47.57	39.31	59.34	57.16
miR-548aj-3p	92.57	60.28	67.39	168.35	268.32	227.3	21.05	20.43	70.97	28.83	34.48	31.71	27.02	32.54	28.58
miR-548ak	72	57.66	50.54	210.43	207.34	287.91	61.23	8.88	54.84	23.42	47.41	38.51	4.91	32.54	43.82
miR-548al	123.43	73.39	64.02	347.21	243.92	439.45	36.35	25.76	100.01	34.23	56.04	33.98	50.36	65.08	51.44
miR-548am-3p	123.43	76.01	87.6	378.78	170.75	409.14	68.88	13.32	67.75	34.23	75.43	67.96	29.48	36.37	59.07
miR-548an	78.86	76.01	47.17	242	121.96	469.75	49.75	25.76	80.65	27.03	68.97	40.78	23.34	28.71	34.3
miR-548b-3p	89.15	44.56	74.13	147.3	195.14	393.99	17.22	20.43	54.84	21.62	34.48	20.39	28.25	30.63	40.01
miR-548b-5p	34.29	28.83	20.22	73.65	109.77	121.23	15.31	7.99	12.9	14.41	19.4	15.86	6.14	13.4	9.53
miR-548c-3p	96	68.15	84.23	231.48	146.35	287.91	28.7	13.32	35.49	27.03	58.19	45.31	23.34	49.77	36.2
miR-548c-5p	315.44	230.65	333.57	420.86	329.3	500.06	116.72	157.2	154.85	81.08	120.69	104.2	191.61	111.02	238.17
miR-548d-3p	58.29	44.56	97.71	242	219.53	303.07	30.61	24.87	45.16	14.41	71.12	40.78	23.34	21.05	26.67
miR-548d-5p	51.43	23.59	37.06	157.82	134.16	272.76	42.1	15.1	58.07	18.02	38.79	22.65	13.51	24.88	24.77
miR-548e	27.43	41.94	53.91	147.3	73.18	166.69	13.39	12.43	35.49	12.61	28.02	15.86	9.83	34.45	24.77
miR-548f	78.86	76.01	77.49	115.74	134.16	106.07	1.91	14.21	12.9	23.42	38.79	27.18	2.46	26.8	26.67
miR-548g-3p	123.43	131.05	128.04	178.87	280.51	348.53	28.7	38.19	74.2	36.03	84.05	58.9	20.88	80.39	51.44
miR-548h-5p	92.57	55.04	47.17	115.74	134.16	287.91	17.22	16.87	70.97	28.83	34.48	40.78	25.79	49.77	41.92
miR-548i	65.15	31.45	57.28	126.26	60.98	181.84	19.13	9.77	54.84	43.24	32.33	43.04	19.65	57.42	40.01
miR-548j	54.86	41.94	43.8	168.35	121.96	151.53	21.05	16.87	12.9	19.82	36.64	15.86	14.74	30.63	22.86
miR-548k	106.29	76.01	94.34	263.04	231.73	378.83	40.18	17.76	80.65	28.83	66.81	58.9	28.25	45.94	45.73
miR-548l	68.57	34.07	30.32	189.39	134.16	439.45	32.53	13.32	41.94	34.23	47.41	33.98	31.94	63.16	36.2
miR-548m	75.43	89.11	101.08	126.26	134.16	196.99	22.96	25.76	35.49	28.83	40.95	45.31	24.57	34.45	36.2
miR-548n	68.57	31.45	33.69	189.39	231.73	272.76	38.27	21.31	51.62	50.45	66.81	29.45	29.48	74.65	47.63
miR-548o-3p	44.57	44.56	33.69	73.65	60.98	181.84	11.48	11.55	54.84	9.01	34.48	24.92	22.11	28.71	22.86
miR-548p	113.15	144.15	178.58	242	170.75	287.91	13.39	37.3	29.03	27.03	32.33	38.51	12.28	34.45	22.86
miR-548q	72	62.9	70.76	52.61	195.14	106.07	11.48	18.65	22.58	10.81	40.95	31.71	11.05	21.05	26.67
miR-548s	78.86	52.42	74.13	220.95	158.55	257.61	26.79	14.21	67.75	28.83	45.26	47.57	39.31	49.77	49.54
miR-548t-5p	99.43	47.18	67.39	263.04	146.35	378.83	32.53	23.09	74.2	32.43	34.48	52.1	25.79	44.02	47.63
miR-548u	106.29	62.9	47.17	94.69	243.92	303.07	13.39	14.21	41.94	10.81	19.4	29.45	4.91	22.97	17.15
