Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-874-5p	198	101	47	274	79	436	60	337	1031	460	1914	2147	2650	658	11
miR-369-5p	187	748	99	189	862	279	144	2992	404	600	742	892	1454	747	29
miR-26b-3p	216	751	363	132	960	233	614	3356	205	555	367	458	1255	767	101
miR-519b-3p	208	1452	NA	83	1433	159	NA	4883	NA	627	NA	NA	660	745	NA
miR-3607-3p	188	403	912	179	566	228	1693	1781	239	560	443	594	1438	732	242
miR-24-2-5p	190	1417	60	90	1402	197	84	4456	23	628	45	70	745	733	19
miR-483-5p	174	999	240	102	1088	173	417	4497	17	604	13	22	917	813	72
miR-155-5p	197	977	369	122	955	180	573	3316	193	587	388	401	1063	718	92
miR-184	214	1093	2	130	1017	201	NA	4386	153	582	283	333	1013	686	NA
miR-99b-3p	236	559	49	187	675	250	69	2828	411	610	723	833	1703	821	10
miR-134-5p	170	498	67	211	571	316	59	2263	537	551	922	1086	1875	799	12
miR-378i	196	473	1386	129	530	196	2085	1845	75	529	119	121	1114	693	360
miR-382-5p	198	764	22	146	905	240	42	3332	326	566	621	639	1323	691	8
miR-1180-3p	141	66	64	260	105	367	74	389	1140	430	1757	1977	2280	554	8
miR-324-5p	157	472	108	184	546	335	209	2117	564	490	992	1270	1506	608	33
miR-370-3p	179	365	23	209	290	343	48	1463	716	528	1248	1597	1848	704	14
miR-377-5p	193	764	15	124	754	245	22	3154	283	579	598	605	1392	750	1
miR-33b-5p	139	121	925	233	146	235	1725	932	412	412	523	694	1971	701	234
miR-383-5p	282	NA	21	378	NA	644	32	NA	939	338	1120	1998	2996	465	7
miR-30c-2-3p	150	762	252	126	792	229	409	2695	243	569	422	566	1167	678	68
miR-299-3p	181	766	19	136	855	198	48	3165	287	535	506	560	1140	700	5
miR-190a-5p	133	280	74	136	272	340	104	957	824	393	1585	1988	1349	394	12
miR-5701	158	366	616	162	441	191	1124	2050	215	440	338	379	1366	776	182
miR-675-3p	136	903	38	52	1145	100	56	4839	NA	435	2	4	494	579	8
miR-183-5p	204	1099	39	68	1294	124	43	3874	35	473	67	100	635	647	7
miR-519e-5p	145	1457	NA	57	1465	101	NA	4154	NA	408	NA	NA	389	470	NA
miR-129-1-3p	161	1	NA	191	3	406	2	NA	845	450	1910	2387	1609	443	NA
miR-485-5p	144	207	19	206	212	375	36	821	698	433	1474	1523	1620	548	2
miR-330-3p	156	73	17	229	95	414	16	344	811	383	1508	1718	1987	500	2
miR-148b-5p	138	718	206	113	775	198	333	2480	215	525	369	487	874	559	56
miR-502-3p	156	641	178	92	916	145	263	3191	114	418	205	228	791	535	34
miR-543	133	690	15	107	756	176	22	2911	205	485	328	404	971	622	5
miR-185-5p	113	500	192	117	763	187	273	2280	294	499	576	660	773	543	53
miR-323b-3p	144	216	3	205	230	296	11	1090	645	353	1023	1330	1710	566	NA
miR-140-5p	142	575	171	121	590	230	335	1496	364	391	813	1073	1008	410	64
miR-146b-3p	112	115	1188	112	90	229	1967	373	304	335	544	667	988	422	306
miR-193a-5p	128	111	897	150	150	219	1333	571	352	324	729	801	1271	448	238
miR-154-5p	118	793	28	106	818	157	44	3330	100	407	171	226	775	561	7
miR-377-3p	153	1034	10	54	1054	151	25	2946	127	400	245	336	632	425	1
miR-379-5p	130	466	44	119	448	203	60	2147	423	347	719	808	1143	482	8
miR-382-3p	159	565	7	85	731	151	18	3336	134	377	208	243	922	536	3
miR-590-3p	151	786	166	95	817	160	265	2433	150	475	270	340	720	456	39
miR-411-3p	152	624	31	126	691	178	60	2506	197	392	390	414	1014	526	3
miR-582-3p	150	403	253	122	375	207	423	1484	334	431	631	746	1129	520	76
miR-125b-1-3p	132	337	59	152	441	245	97	1527	344	457	661	797	1386	573	19
miR-99a-3p	134	90	304	168	126	294	526	485	484	379	969	985	1447	488	88
miR-1249	124	41	26	211	46	339	35	190	533	424	1053	1199	1916	606	11
miR-200a-3p	100	355	814	77	435	103	1353	1517	14	314	36	42	684	434	236
miR-143-5p	86	695	62	53	771	72	85	3105	43	410	87	70	398	552	14
miR-329-3p	174	411	5	146	402	242	16	1793	260	353	322	472	1418	470	NA
miR-520g-5p	131	958	NA	64	978	105	NA	2746	NA	481	NA	NA	548	461	NA
miR-214-3p	110	447	415	63	495	104	673	2354	15	307	35	47	629	493	104
miR-551b-3p	99	725	4	55	762	87	NA	3090	53	317	72	122	431	440	NA
miR-505-3p	112	282	592	115	277	198	898	935	145	378	321	410	960	457	144
miR-340-3p	66	114	213	118	101	259	301	286	524	274	1005	1331	1051	362	67
miR-576-5p	129	606	186	66	594	97	290	2411	49	326	85	122	541	345	58
miR-95-3p	100	28	108	178	23	292	153	114	493	307	1058	1222	1348	387	25
miR-664a-3p	117	521	136	60	647	134	171	1814	162	325	371	353	584	386	24
miR-3613-5p	110	475	100	47	525	117	162	2416	87	325	151	178	613	444	22
miR-221-5p	108	677	37	81	672	153	39	1763	163	318	318	505	559	308	9
miR-1269b	112	601	NA	50	612	66	NA	2888	5	347	4	2	534	471	NA
miR-887-3p	86	211	38	112	225	223	82	777	427	352	774	899	1037	364	11
miR-130b-5p	96	307	398	69	380	127	754	1272	134	294	253	284	722	361	121
miR-589-5p	88	106	180	119	155	194	280	611	422	243	813	825	1040	387	44
miR-3200-3p	99	11	3	173	15	272	3	42	566	353	941	1190	1426	400	1
miR-935	94	NA	NA	161	NA	243	7	3	580	293	1020	1152	1444	426	NA
miR-628-5p	120	52	113	143	53	270	179	170	433	295	854	1051	1343	308	24
miR-503-5p	92	725	24	36	763	49	30	2783	2	226	1	6	280	365	2
miR-656-3p	86	409	17	97	395	169	33	1449	213	302	477	556	751	342	4
miR-758-3p	113	374	31	95	435	135	48	1518	200	320	399	430	791	362	8
miR-708-5p	126	35	13	150	42	286	17	168	447	376	747	1096	1243	433	2
miR-526b-3p	91	698	NA	34	721	76	NA	2686	NA	260	NA	NA	311	302	NA
miR-16-2-3p	88	435	103	71	620	104	157	2185	39	261	73	98	516	380	29
miR-431-3p	88	174	2	129	173	218	7	843	341	309	667	707	1055	387	1
miR-3615	80	94	68	127	142	189	165	565	451	232	699	799	985	352	24
miR-193a-3p	85	265	513	61	318	76	894	1327	27	250	47	56	488	386	136
miR-4510	12	50	27	87	63	131	1835	430	75	152	56	745	1041	215	6
miR-7-5p	52	43	24	90	25	175	29	122	602	173	1094	1503	804	182	3
miR-873-5p	87	77	14	169	69	219	33	428	415	256	704	707	1222	469	3
miR-582-5p	92	347	99	89	308	141	158	1169	160	293	369	429	801	367	27
miR-934	99	521	NA	27	652	59	1	2614	1	235	NA	1	310	306	NA
miR-378a-5p	98	234	234	91	239	133	539	1094	72	307	146	186	849	513	66
miR-625-3p	94	361	6	65	483	97	7	1938	139	244	226	244	523	308	1
miR-548k	65	388	176	57	421	117	258	1196	139	333	254	382	456	295	51
miR-767-5p	86	365	NA	73	384	110	NA	1399	150	285	305	316	618	397	NA
miR-101-5p	84	230	87	86	289	142	112	1031	225	230	357	447	815	323	22
miR-135a-5p	68	107	9	90	112	225	10	335	304	280	756	971	825	268	NA
miR-100-3p	67	495	58	41	492	84	88	1865	25	272	62	72	391	296	10
miR-877-5p	75	247	35	80	266	134	54	1406	149	241	271	272	647	397	12
miR-132-5p	72	47	13	145	59	189	32	232	412	186	650	803	1110	275	6
miR-219a-5p	71	6	9	148	11	235	9	14	474	255	642	798	1161	326	NA
miR-501-3p	91	331	129	67	410	99	165	1201	107	217	224	278	545	259	22
miR-488-3p	82	14	1	109	16	181	3	40	441	235	843	927	968	260	1
miR-339-5p	74	285	94	48	376	85	190	1591	83	198	133	139	429	304	16
miR-137	100	36	NA	130	31	188	1	103	354	254	606	747	1087	326	NA
miR-1285-3p	63	248	183	47	263	78	273	1299	75	207	139	159	523	342	51
miR-504-5p	90	121	14	114	127	170	18	532	282	192	488	501	969	308	5
miR-4662a-5p	63	278	406	58	243	97	655	799	59	226	164	155	361	236	103
miR-542-5p	83	407	15	38	508	42	18	1979	3	194	6	6	266	289	4
miR-18a-5p	80	415	65	31	423	61	93	1723	31	207	53	85	302	257	26
miR-320c	77	115	35	91	153	137	53	559	249	235	512	585	775	258	8
miR-655-3p	60	350	10	45	422	77	12	1733	60	192	109	137	359	233	5
miR-4454	85	68	516	62	79	64	785	573	37	185	77	77	663	374	107
miR-1301-3p	52	122	26	91	94	138	23	377	301	183	584	758	763	231	7
miR-128-1-5p	50	11	21	92	6	180	39	43	394	165	734	781	945	250	5
miR-574-5p	46	258	179	67	282	73	287	1141	87	197	157	161	432	292	46
miR-362-5p	61	352	106	48	354	89	169	1050	98	204	204	268	378	250	38
miR-17-3p	72	195	296	45	289	92	467	968	59	183	93	109	451	239	69
miR-532-3p	84	249	87	57	326	85	106	1247	106	208	156	198	428	249	23
miR-1185-5p	53	156	11	54	186	86	12	774	278	185	406	519	615	258	3
miR-944	67	529	12	33	467	39	19	1714	2	227	3	2	230	244	1
miR-520b	54	468	NA	26	517	46	NA	1859	NA	186	NA	NA	221	200	NA
miR-125a-3p	64	348	14	48	426	48	25	1482	72	171	116	161	327	249	3
miR-378d	62	58	484	51	96	66	742	445	49	130	84	104	513	309	113
let-7i-3p	63	135	73	74	147	94	112	643	180	164	309	335	706	230	19
miR-324-3p	65	82	42	86	105	126	68	493	235	167	352	415	737	275	9
miR-519e-3p	42	329	NA	21	412	39	NA	1939	NA	142	NA	NA	160	163	NA
miR-3607-5p	679	1077	73	7	369	30	34	109	63	51	87	352	164	130	21
miR-6499-5p	46	1	NA	70	3	159	NA	6	309	174	626	642	903	232	NA
let-7e-3p	49	126	27	64	141	133	39	503	210	182	341	462	656	222	7
miR-15b-3p	58	296	56	22	323	43	82	1407	19	148	55	46	346	239	19
miR-671-3p	41	119	51	73	105	108	91	476	236	165	409	441	571	199	20
miR-429	59	45	684	43	51	87	944	186	11	181	28	32	359	226	166
miR-3909	58	195	128	48	197	85	206	737	114	169	238	275	384	208	29
miR-3065-3p	58	158	130	53	134	83	214	581	101	150	264	275	482	214	40
miR-379-3p	54	263	18	43	295	61	18	988	99	140	166	185	386	207	5
miR-873-3p	43	37	3	92	25	123	8	153	281	185	460	559	769	190	NA
miR-346	47	5	NA	93	6	145	NA	40	321	161	526	622	764	189	NA
miR-769-3p	51	14	3	71	11	152	10	37	307	169	544	664	681	173	3
miR-6511a-3p	51	72	5	72	51	141	10	211	241	151	392	512	742	229	6
miR-214-5p	55	223	208	29	264	51	289	982	4	165	4	3	273	241	47
miR-4286	61	105	154	42	157	25	277	1086	21	111	33	35	424	257	31
miR-7977	52	41	342	61	62	58	596	430	61	118	97	81	498	239	70
miR-211-5p	55	43	14	73	39	126	21	147	255	156	413	488	742	229	3
let-7f-2-3p	50	93	115	60	80	82	217	353	145	170	306	416	492	187	37
miR-380-3p	55	164	10	55	182	94	65	560	156	137	292	341	467	171	2
miR-376b-3p	49	282	6	22	371	50	13	1206	29	147	42	60	228	180	3
miR-27a-5p	40	375	20	16	352	41	44	1218	4	152	4	7	178	213	2
miR-7-1-3p	61	33	50	66	43	106	66	144	216	128	394	490	628	187	9
miR-33a-5p	48	43	40	78	64	94	74	331	177	135	246	342	700	221	3
miR-30c-1-3p	61	136	190	29	146	80	284	496	73	155	155	166	384	191	45
miR-195-3p	43	138	109	42	171	67	228	532	110	126	183	227	369	166	39
miR-342-5p	43	78	32	64	72	109	63	323	170	148	333	348	527	187	12
miR-641	46	123	101	57	105	82	195	479	149	129	226	249	377	159	28
miR-539-5p	33	133	4	39	135	69	6	452	166	113	359	441	362	129	1
miR-6511b-3p	53	38	9	70	45	116	7	147	215	122	406	465	572	157	NA
miR-1247-3p	50	233	11	16	272	21	9	1315	2	116	2	1	155	201	2
miR-629-5p	39	236	19	28	245	46	26	965	33	159	49	57	281	184	6
miR-520f-5p	27	170	NA	11	424	16	NA	1411	NA	67	NA	NA	125	111	NA
miR-299-5p	54	179	5	26	156	70	12	675	112	131	210	265	313	142	2
miR-7706	49	204	81	31	171	53	166	599	51	141	115	142	275	164	26
miR-224-3p	30	245	13	17	298	25	14	1145	1	117	NA	NA	146	205	1
miR-1298-5p	39	2	NA	67	NA	115	1	15	256	127	427	537	535	135	NA
miR-34b-5p	38	201	NA	24	211	47	2	732	102	133	153	172	322	113	NA
miR-26a-2-3p	53	187	68	30	215	53	107	730	43	113	82	114	270	150	17
miR-3614-5p	41	225	31	23	271	31	50	1091	NA	115	1	NA	183	163	5
miR-374b-3p	44	105	50	47	122	57	73	495	82	134	174	233	441	157	16
miR-212-3p	31	15	19	66	15	95	30	98	222	100	400	453	532	148	5
miR-5683	34	20	3	64	19	108	4	57	217	126	389	452	576	144	1
miR-1275	26	94	76	21	119	12	121	1310	3	67	6	7	164	142	15
miR-1197	37	175	1	29	183	47	2	772	61	132	116	150	304	143	NA
miR-1224-5p	50	NA	NA	64	1	77	1	3	171	143	378	404	640	174	NA
miR-20b-5p	46	173	12	25	186	53	15	672	76	102	148	173	275	132	3
miR-548o-3p	33	230	65	22	230	59	91	569	44	143	93	139	201	111	13
miR-668-3p	30	80	1	50	115	68	7	412	125	94	226	284	373	108	1
miR-188-5p	38	164	36	16	207	23	62	784	22	118	48	75	194	164	15
miR-708-3p	38	11	1	53	14	72	19	50	190	103	324	387	522	149	2
miR-4775	32	278	28	12	236	23	51	866	NA	102	7	14	145	119	9
miR-518d-3p	46	215	NA	20	280	21	NA	972	NA	79	NA	NA	146	125	NA
miR-628-3p	36	26	38	57	19	79	56	127	142	103	264	294	460	143	10
miR-1468-5p	19	14	250	38	19	48	463	60	84	55	141	207	248	85	83
miR-7704	26	72	89	21	97	22	122	767	29	55	46	43	219	158	21
miR-4677-3p	37	106	103	30	106	50	166	413	45	115	101	127	221	127	25
miR-1185-1-3p	30	179	7	17	209	28	14	806	12	92	34	45	166	129	NA
miR-653-5p	41	176	21	18	182	43	28	737	12	110	26	39	180	111	4
miR-193b-5p	28	190	55	20	180	41	104	579	17	109	52	57	158	118	16
miR-766-3p	28	53	42	35	59	64	38	257	135	80	185	250	346	117	9
miR-106a-5p	46	157	57	25	123	56	35	438	69	92	128	130	197	125	19
miR-1269a	33	161	51	17	190	25	86	734	NA	87	4	3	145	147	10
miR-490-3p	44	32	50	40	47	62	56	211	106	108	202	238	353	114	11
miR-5100	22	30	310	28	32	24	391	233	22	65	30	48	266	112	55
miR-301b	33	120	11	28	128	48	11	490	56	90	137	170	223	119	2
miR-592	25	7	52	48	9	78	75	42	128	89	243	280	406	119	16
miR-24-1-5p	27	132	62	21	129	34	114	465	29	90	66	91	183	109	17
miR-337-5p	32	125	10	17	180	18	13	755	16	91	23	26	140	118	4
miR-320d	29	33	15	42	53	67	21	188	115	97	197	239	344	123	4
miR-770-5p	47	37	NA	44	32	71	NA	139	142	90	266	311	294	90	1
miR-496	30	193	10	27	143	43	3	556	44	84	72	73	165	111	3
miR-3065-5p	29	148	67	15	170	39	87	504	33	75	58	63	139	101	12
miR-487a-5p	34	108	NA	21	119	41	6	405	61	76	132	168	240	115	NA
miR-664a-5p	37	81	54	27	104	44	60	358	66	85	102	143	242	107	15
miR-3912-3p	21	94	32	19	109	51	53	448	48	87	95	138	206	100	8
miR-486-3p	30	104	3	27	120	33	2	548	43	78	82	89	198	112	NA
miR-675-5p	31	157	9	16	194	36	13	684	NA	97	1	1	119	106	3
miR-29a-5p	38	105	54	27	138	31	92	345	39	98	95	136	161	89	11
miR-34b-3p	22	135	NA	19	164	38	2	547	36	80	61	63	157	106	NA
miR-4792	11	16	121	25	12	15	732	113	22	22	49	43	144	65	35
miR-509-3p	24	198	1	13	182	20	NA	688	4	67	3	13	96	116	NA
miR-196a-5p	12	207	NA	9	191	17	2	712	NA	70	NA	2	68	86	NA
miR-760	25	2	1	33	7	57	NA	19	131	83	229	256	389	142	NA
miR-1	21	80	16	17	119	43	23	428	50	71	111	110	181	84	4
miR-615-3p	38	142	NA	14	138	13	NA	717	1	66	3	1	86	119	NA
miR-98-3p	17	43	57	23	38	40	62	126	86	66	173	263	225	68	12
miR-152-5p	21	141	45	14	145	22	78	498	13	69	15	18	104	97	10
miR-489-3p	33	121	9	14	143	22	15	610	7	70	13	14	127	91	NA
miR-2110	21	52	29	17	44	57	50	144	77	65	187	220	236	64	7
miR-1287-5p	28	88	36	27	79	32	54	336	38	74	88	105	173	89	12
miR-192-3p	18	4	287	15	9	32	435	30	10	76	9	11	150	79	89
miR-96-5p	41	243	14	9	214	25	19	448	9	67	13	12	71	61	2
miR-29b-2-5p	22	51	11	21	32	51	22	134	79	61	180	235	222	89	6
miR-133b	31	63	9	21	92	28	66	347	52	59	71	80	191	86	NA
miR-30b-3p	22	79	58	14	90	38	80	383	21	51	35	60	169	80	13
miR-4448	33	161	16	17	104	22	18	303	38	56	130	124	93	75	3
miR-500a-5p	23	144	25	12	122	24	24	403	25	74	53	53	119	84	7
miR-508-3p	19	166	2	9	136	13	NA	631	5	49	13	9	61	78	NA
miR-371a-3p	20	119	NA	15	133	28	1	556	NA	90	NA	1	115	104	NA
miR-501-5p	31	107	10	15	113	21	31	369	33	64	69	64	135	92	2
miR-362-3p	22	101	17	15	126	17	48	563	9	56	13	21	76	65	4
miR-154-3p	14	113	1	7	135	20	3	530	17	44	36	47	112	73	NA
miR-665	19	78	6	14	107	10	14	619	11	49	21	18	98	82	2
miR-744-3p	23	23	26	33	30	50	46	120	82	49	141	190	245	77	9
miR-548d-5p	20	111	22	23	117	23	42	340	35	65	83	84	112	57	9
miR-124-5p	33	NA	NA	39	NA	56	NA	NA	93	75	181	223	323	115	NA
miR-409-5p	34	142	7	20	113	28	7	336	27	47	67	91	132	83	1
miR-378f	17	45	124	8	102	33	210	265	6	63	10	11	124	87	23
miR-2467-5p	26	29	16	19	20	41	27	76	97	55	177	210	246	84	1
miR-433-5p	24	89	NA	22	89	30	1	324	54	55	92	80	144	103	1
miR-550a-3p	20	76	22	17	87	21	52	381	32	60	46	67	144	77	6
miR-651-5p	19	96	45	8	87	31	84	378	26	78	40	44	95	56	8
miR-499a-5p	21	12	40	27	14	50	65	79	72	51	123	167	263	72	8
miR-491-5p	29	30	5	24	30	42	2	82	66	67	165	200	225	88	2
miR-548ah-3p	9	7	203	11	7	33	364	34	10	49	30	54	131	53	54
miR-194-3p	12	7	227	18	4	32	330	17	10	75	11	11	163	78	53
miR-34c-3p	15	51	1	16	70	24	2	325	55	57	68	126	158	72	NA
miR-502-5p	16	134	16	11	121	9	26	412	4	68	29	30	79	68	5
miR-520e	25	133	NA	10	149	12	NA	455	NA	62	NA	NA	85	74	NA
miR-576-3p	19	103	51	13	110	16	89	382	5	59	12	15	74	43	14
miR-548av-3p	9	7	190	10	7	31	340	34	10	48	28	54	128	53	48
miR-548p	9	9	189	10	11	31	335	37	8	47	27	55	128	53	48
miR-548ay-5p	21	90	20	18	94	22	28	295	26	55	77	72	96	56	7
miR-6842-3p	20	8	3	23	5	41	12	22	101	38	183	204	254	61	1
miR-23c	2	12	14	2	100	32	7	727	2	5	9	18	34	8	3
miR-1277-5p	26	79	22	7	90	26	34	307	27	51	41	77	113	68	5
miR-616-5p	16	75	54	12	79	21	102	296	19	56	26	42	91	62	19
miR-1306-5p	22	43	6	22	68	26	13	234	51	56	64	78	188	89	2
let-7g-3p	18	16	34	26	23	34	42	83	55	68	123	145	213	70	9
miR-138-1-3p	12	11	NA	29	18	37	3	79	92	55	137	178	227	77	NA
miR-331-5p	24	50	15	19	61	30	31	214	49	51	71	93	164	57	8
miR-1298-3p	20	NA	NA	24	1	49	NA	2	103	52	164	188	265	64	NA
miR-3943	28	NA	NA	25	1	55	NA	1	72	85	120	161	262	116	NA
miR-940	21	21	14	28	14	29	13	83	80	45	111	146	245	74	2
miR-548e-3p	17	77	83	10	88	23	124	174	19	51	35	51	90	41	39
miR-210-5p	5	27	58	15	30	32	156	120	60	34	94	84	136	39	21
miR-216a-5p	17	100	5	1	138	5	4	466	1	43	1	5	57	61	NA
miR-654-5p	22	74	6	12	86	16	8	338	28	42	48	34	130	55	3
miR-212-5p	17	6	5	29	16	38	5	33	83	28	161	187	231	59	2
miR-376a-2-5p	11	114	NA	2	120	13	8	402	9	63	17	22	76	40	1
miR-1299	14	12	127	8	8	42	205	56	25	48	60	61	125	59	34
miR-296-5p	20	88	21	7	74	11	29	380	19	40	28	20	80	64	2
miR-1304-3p	9	67	52	9	75	10	75	239	22	55	41	38	108	73	8
miR-7705	15	103	28	7	124	12	34	332	1	52	4	10	85	60	8
miR-500b-5p	14	112	9	9	86	21	13	312	14	51	41	29	87	66	6
miR-376c-5p	10	112	NA	4	124	10	NA	422	7	48	8	17	65	38	NA
miR-885-3p	13	NA	38	23	1	25	91	NA	78	39	133	148	201	57	16
miR-376b-5p	9	110	NA	4	121	10	NA	417	6	48	7	17	65	35	NA
miR-33a-3p	14	37	39	15	51	19	52	209	20	57	46	51	134	71	9
miR-128-2-5p	10	NA	3	27	NA	32	NA	NA	100	37	181	219	171	38	NA
miR-105-5p	10	34	NA	26	46	31	NA	176	36	47	93	105	161	49	NA
miR-139-3p	8	6	8	20	5	35	28	31	95	34	200	178	127	34	5
miR-187-3p	20	8	16	24	9	38	18	42	64	33	114	156	210	52	3
miR-4787-3p	15	1	2	25	3	55	3	6	69	36	146	159	225	58	NA
miR-548h-5p	18	77	43	14	75	23	64	212	14	56	18	28	87	56	11
let-7f-1-3p	18	21	46	14	30	30	65	131	35	51	62	57	141	78	8
miR-5096	22	32	16	14	17	28	36	88	52	23	117	182	102	46	2
miR-548am-5p	11	105	28	10	73	20	31	230	10	53	30	40	81	40	10
miR-548au-5p	11	105	28	10	73	20	31	230	10	53	30	40	81	40	10
miR-548c-5p	11	105	28	10	73	20	31	230	10	53	30	40	81	40	10
miR-548o-5p	11	105	28	10	73	20	31	230	10	53	30	40	81	40	10
miR-3614-3p	9	116	5	3	124	13	10	351	NA	49	NA	NA	39	49	NA
miR-3605-3p	15	16	29	17	27	27	44	115	60	32	95	83	137	49	6
miR-412-5p	16	30	1	13	26	27	14	148	43	36	78	106	147	60	1
miR-652-5p	12	47	15	5	75	20	22	248	23	50	57	47	64	56	3
miR-1268b	8	26	63	10	32	12	90	251	13	29	13	20	95	60	15
miR-3664-3p	18	68	21	7	90	15	20	343	NA	50	NA	1	55	46	2
miR-548ba	5	12	1	18	8	38	8	33	45	35	134	222	135	40	NA
miR-1303	14	13	108	9	20	15	174	71	21	36	29	33	112	43	35
miR-454-5p	16	35	13	14	58	27	23	200	31	45	49	38	129	52	3
miR-93-3p	14	32	14	9	61	35	40	142	28	36	66	71	109	62	7
miR-190b	10	115	7	6	87	12	14	326	3	38	11	9	47	39	NA
miR-34a-3p	9	78	4	8	81	14	18	294	11	32	13	14	76	53	2
miR-511-5p	11	60	68	8	58	12	109	210	1	40	7	7	52	42	19
miR-590-5p	12	75	2	5	83	10	13	323	6	41	16	16	57	39	3
miR-3613-3p	17	75	14	7	57	20	33	206	22	42	23	50	81	51	2
miR-670-3p	15	NA	1	11	NA	28	NA	NA	69	41	167	196	124	33	NA
miR-659-5p	7	47	32	16	37	20	43	162	25	28	46	50	116	51	4
miR-10a-3p	12	29	88	3	43	8	163	146	NA	35	NA	NA	74	47	33
miR-671-5p	11	46	15	12	50	26	29	135	42	33	64	94	89	28	7
miR-548ab	13	23	7	15	20	37	11	55	56	44	88	143	121	45	1
miR-891a-5p	9	2	NA	20	1	24	NA	4	85	26	125	133	189	46	NA
miR-2682-5p	10	4	1	19	3	32	NA	16	64	32	105	161	167	46	NA
miR-191-3p	9	22	22	11	31	25	42	127	27	27	68	77	117	52	2
miR-3927-3p	15	82	NA	2	86	2	NA	333	NA	42	NA	NA	39	40	NA
miR-2277-5p	9	20	5	16	15	18	6	77	58	18	116	116	116	48	2
miR-4705	14	NA	1	27	NA	34	1	1	64	34	95	112	193	52	NA
miR-545-5p	14	74	3	12	59	13	17	292	5	31	6	12	54	31	1
miR-548aj-5p	11	46	29	12	59	16	38	170	13	49	23	30	69	44	5
miR-548g-5p	11	46	29	12	59	16	38	170	13	49	23	30	69	44	5
miR-548x-5p	11	46	29	12	59	16	38	170	13	49	23	30	69	44	5
miR-2355-5p	14	14	18	13	27	18	34	76	43	39	51	99	122	40	3
miR-548ar-5p	11	46	28	12	59	16	38	170	13	49	23	28	69	44	5
miR-92a-1-5p	16	56	50	11	49	13	102	132	4	32	3	13	66	46	17
miR-18a-3p	8	42	14	11	46	12	25	180	20	36	31	35	86	48	5
miR-548w	18	95	14	9	84	8	10	212	9	41	10	20	35	27	4
miR-3117-3p	6	4	1	15	8	25	1	31	63	34	93	104	151	36	1
miR-370-5p	14	43	2	6	38	10	6	207	26	39	31	33	77	41	NA
miR-32-3p	11	37	42	3	34	13	73	138	12	30	23	32	75	32	13
miR-618	10	10	41	14	11	19	60	34	41	29	64	68	119	34	12
miR-1271-5p	8	11	24	24	10	22	22	61	51	26	55	74	121	52	3
miR-185-3p	7	25	8	10	25	28	16	132	32	25	55	46	106	44	4
miR-548h-3p	16	41	28	8	39	16	47	136	10	34	22	40	70	40	6
miR-548z	16	41	28	8	39	16	47	136	10	34	22	40	70	40	6
miR-1911-5p	5	1	NA	11	NA	33	NA	NA	69	22	115	137	122	34	NA
miR-511-3p	7	43	30	8	54	4	34	246	1	28	1	1	48	35	5
miR-589-3p	9	16	10	9	22	19	23	54	43	21	77	97	102	36	4
miR-25-5p	7	31	37	11	45	13	50	115	17	36	29	40	68	29	10
miR-3688-3p	15	58	4	6	53	12	6	246	3	21	8	6	57	38	NA
miR-5699-5p	6	23	17	11	20	23	40	135	34	35	40	34	65	41	7
miR-3960	10	8	46	11	14	12	44	97	13	17	41	39	111	56	11
miR-1268a	5	18	46	7	27	6	67	203	4	19	3	13	56	42	13
miR-7641	10	21	71	11	25	14	79	107	10	25	14	6	76	35	17
miR-4645-3p	13	56	3	6	63	14	5	227	1	43	6	6	47	29	1
miR-3605-5p	4	28	17	14	34	20	31	123	12	29	36	50	81	34	5
miR-548f-5p	11	44	17	12	54	11	25	151	11	42	17	20	54	37	3
miR-548e-5p	9	52	23	8	34	9	60	114	10	27	18	24	59	32	13
miR-20a-3p	12	52	25	7	56	12	40	143	6	31	16	17	39	29	6
miR-448	7	NA	NA	19	NA	22	NA	1	44	26	80	107	140	45	NA
miR-2681-5p	9	NA	3	13	NA	18	2	NA	50	35	84	123	121	26	NA
miR-450a-2-3p	3	52	NA	3	62	6	2	257	NA	18	NA	NA	36	34	2
miR-4485	12	7	27	8	16	13	55	96	15	27	29	34	78	42	8
miR-1286	7	NA	2	14	1	16	12	7	57	23	61	82	136	45	1
miR-23a-5p	9	38	11	12	48	12	21	145	1	35	8	5	61	54	2
let-7c-3p	8	23	46	10	13	12	60	34	27	22	39	34	91	29	13
miR-223-5p	10	53	15	7	54	11	27	160	3	30	3	8	38	33	6
miR-5010-3p	12	13	2	12	18	13	5	68	27	30	66	73	88	30	NA
miR-181b-3p	5	9	1	9	17	16	11	83	34	19	41	57	104	40	1
miR-619-5p	12	22	12	11	14	11	20	93	16	21	38	56	77	35	4
miR-550a-5p	8	34	6	8	19	14	23	141	12	27	16	42	53	29	6
miR-4443	7	11	10	13	16	15	16	89	39	12	41	41	104	21	2
miR-550a-3-5p	8	34	6	8	19	14	23	140	12	27	16	42	53	29	6
miR-6716-3p	5	17	NA	14	12	18	6	67	46	20	67	65	72	24	1
miR-664b-3p	9	22	16	8	31	14	20	113	14	19	33	42	63	23	2
miR-449a	10	14	3	9	20	9	1	77	36	23	54	61	86	23	NA
miR-5695	11	33	NA	1	58	7	1	189	5	27	3	10	47	33	NA
