Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-501-5p	1	1	NA	2	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA
miR-502-3p	6	2	3	1	5	2	6	2	NA	4	4	1	1	1	1
miR-503-3p	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
miR-503-5p	29	50	8	33	79	36	6	83	NA	24	2	NA	13	56	3
miR-504-5p	1	NA	NA	1	NA	NA	NA	NA	NA	NA	2	1	NA	NA	NA
miR-505-3p	4	4	10	10	NA	NA	19	3	3	4	7	6	4	6	6
miR-505-5p	2	1	NA	1	NA	2	1	2	1	NA	NA	NA	NA	NA	NA
miR-5100	2	NA	3	1	1	1	10	NA	NA	NA	NA	NA	1	NA	2
miR-512-3p	42	69	NA	19	64	15	NA	90	NA	17	NA	NA	34	52	NA
miR-512-5p	72	71	NA	60	86	34	NA	164	NA	40	NA	NA	13	140	NA
miR-514a-3p	1	NA	1	2	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA
miR-515-3p	60	88	NA	54	55	15	NA	152	NA	36	NA	NA	8	36	NA
miR-515-5p	32	53	NA	46	62	11	NA	58	NA	30	NA	NA	10	40	NA
miR-516a-5p	13	22	NA	26	15	NA	NA	36	NA	6	NA	NA	3	8	NA
miR-516b-5p	106	148	NA	76	153	32	NA	284	NA	59	NA	NA	43	112	NA
miR-517-5p	3	2	NA	1	1	NA	NA	3	NA	3	NA	NA	NA	7	NA
miR-517a-3p	3216	4231	NA	1158	2303	741	2	6054	NA	1806	3	1	898	2213	NA
miR-517b-3p	3061	4032	NA	1094	2202	698	2	5695	NA	1737	3	1	846	2120	NA
miR-517c-3p	235	319	NA	97	199	74	NA	508	NA	128	NA	NA	93	211	NA
miR-5187-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-518a-3p	108	103	NA	17	25	6	NA	110	NA	17	NA	NA	5	12	NA
miR-518a-5p	8	14	NA	10	38	22	NA	21	NA	11	NA	NA	1	58	NA
miR-518b	12	14	NA	5	7	1	NA	15	NA	1	NA	NA	6	18	NA
miR-518c-3p	115	128	NA	42	72	15	NA	159	NA	36	NA	NA	18	49	NA
miR-518c-5p	3	5	NA	2	11	NA	NA	11	NA	2	NA	NA	3	6	NA
miR-518d-3p	286	272	NA	79	182	69	NA	349	NA	106	NA	NA	37	192	NA
miR-518d-5p	7	9	NA	9	8	NA	NA	13	NA	5	NA	NA	1	4	NA
miR-518e-3p	269	246	NA	84	213	79	NA	350	NA	123	NA	1	41	220	NA
miR-518f-3p	116	130	NA	41	72	15	NA	158	NA	37	NA	NA	21	49	NA
miR-518f-5p	36	59	NA	31	32	4	NA	88	NA	21	NA	NA	8	23	NA
miR-519a-3p	294	473	NA	149	297	127	NA	661	NA	137	NA	NA	153	340	NA
miR-519b-3p	237	376	NA	136	235	114	NA	549	NA	91	NA	NA	117	271	NA
miR-519b-5p	29	39	NA	27	29	11	NA	44	NA	19	NA	NA	15	39	NA
miR-519c-3p	19	24	NA	12	32	14	NA	29	NA	3	NA	NA	5	27	NA
miR-519c-5p	29	38	NA	27	29	11	NA	45	NA	19	NA	NA	15	39	NA
miR-519d-3p	329	490	NA	129	251	35	NA	613	NA	77	NA	NA	50	167	NA
miR-519d-5p	32	31	NA	35	58	7	NA	54	NA	32	NA	NA	9	35	NA
miR-519e-3p	18	26	NA	11	18	2	NA	45	NA	6	NA	NA	3	13	NA
miR-519e-5p	28	53	NA	43	48	8	NA	52	NA	25	NA	NA	7	36	NA
miR-520a-3p	2	6	NA	2	2	1	NA	7	NA	NA	NA	NA	2	1	NA
miR-520a-5p	50	51	NA	25	12	NA	1	115	NA	21	NA	NA	6	7	NA
miR-520b	11	17	NA	8	15	3	NA	23	NA	6	NA	NA	9	10	NA
miR-520c-3p	32	29	NA	11	17	4	NA	44	NA	7	NA	NA	14	17	NA
miR-520c-5p	2	2	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	2	NA
miR-520d-3p	71	70	NA	20	41	11	NA	102	NA	14	NA	NA	20	27	NA
miR-520d-5p	64	70	NA	61	97	19	NA	190	NA	48	NA	NA	11	82	NA
miR-520e	3	9	NA	NA	NA	3	NA	9	NA	1	NA	NA	1	4	NA
miR-520f-3p	22	23	NA	6	11	NA	NA	35	NA	8	NA	NA	10	12	NA
miR-520f-5p	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-520g-3p	475	694	NA	172	341	62	NA	827	NA	148	NA	NA	87	219	NA
miR-520h	186	252	NA	67	128	31	NA	280	NA	85	NA	NA	46	80	NA
miR-521	89	88	NA	32	135	60	NA	163	NA	36	NA	NA	15	139	NA
miR-522-3p	96	147	NA	62	123	65	NA	123	NA	51	NA	NA	94	178	NA
miR-523-3p	48	45	NA	21	29	18	NA	76	NA	21	NA	NA	11	45	NA
miR-524-3p	138	168	NA	34	75	10	NA	190	NA	31	NA	NA	21	35	NA
miR-524-5p	64	69	NA	57	96	23	NA	189	NA	50	NA	NA	12	83	NA
miR-525-3p	271	280	NA	75	159	41	NA	351	NA	85	NA	1	40	115	NA
miR-525-5p	102	127	NA	70	65	11	NA	233	NA	52	NA	NA	20	36	NA
miR-526a	1	2	NA	3	NA	1	NA	4	NA	1	NA	NA	2	3	NA
miR-526b-3p	2	9	NA	2	6	3	NA	9	NA	3	NA	NA	1	4	NA
miR-526b-5p	43	42	NA	32	71	9	NA	75	NA	26	NA	NA	20	46	NA
miR-527	8	14	NA	10	38	21	NA	21	NA	11	NA	NA	1	58	NA
miR-532-5p	11	2	1	2	NA	NA	2	3	NA	2	1	2	NA	4	NA
miR-539-5p	9	6	NA	12	8	1	NA	18	3	2	22	9	10	2	NA
miR-542-3p	5	11	6	7	7	6	8	7	NA	8	4	1	NA	11	2
miR-543	7	4	NA	9	8	5	1	13	3	2	22	16	2	7	NA
miR-548aa	1	NA	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	NA
miR-548h-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-548q	1	NA	1	NA	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA
miR-548t-3p	1	NA	NA	1	1	NA	NA	1	NA	1	NA	NA	NA	2	NA
miR-548z	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-551a	13	22	NA	18	17	9	NA	23	2	12	9	14	12	16	NA
miR-551b-3p	14	29	NA	20	19	9	NA	30	3	13	9	14	15	20	NA
miR-552-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-574-3p	19	16	13	13	10	14	12	22	7	11	13	17	13	17	6
miR-577	1	NA	NA	NA	NA	1	NA	NA	1	NA	2	5	1	1	NA
miR-584-5p	1	3	NA	3	NA	8	NA	1	NA	1	8	10	3	6	NA
miR-589-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-590-3p	7	3	6	6	1	9	2	9	2	3	6	16	6	14	4
miR-590-5p	16	20	7	10	6	16	4	20	14	8	13	14	18	10	1
miR-592	2	NA	NA	NA	NA	1	NA	NA	NA	NA	2	4	NA	1	NA
miR-619-5p	1	1	NA	NA	NA	NA	1	2	NA	NA	2	NA	NA	NA	NA
miR-624-5p	1	NA	2	2	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA
miR-625-3p	8	7	NA	5	NA	3	NA	7	7	9	15	18	4	8	1
miR-625-5p	13	18	1	6	9	12	3	14	4	7	13	14	5	10	1
miR-628-3p	1	NA	1	NA	NA	1	NA	NA	NA	NA	2	5	NA	NA	NA
miR-628-5p	2	1	NA	4	NA	1	1	1	12	3	15	8	11	3	NA
miR-629-3p	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-629-5p	1	2	NA	3	2	NA	2	2	NA	1	NA	1	NA	3	1
miR-641	1	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA
miR-6500-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-652-3p	9	7	NA	10	6	6	3	8	1	4	25	14	5	10	2
miR-652-5p	4	NA	NA	1	1	NA	2	1	NA	NA	5	1	3	NA	NA
miR-654-3p	2	2	NA	1	3	4	NA	3	NA	3	4	3	2	4	1
miR-654-5p	1	2	NA	NA	1	NA	NA	1	NA	2	2	NA	2	2	NA
miR-655-5p	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-660-5p	28	39	16	25	55	34	17	49	5	20	19	18	22	61	8
miR-664a-3p	5	2	6	5	2	8	11	6	4	2	14	14	9	12	6
miR-664a-5p	1	NA	1	NA	1	NA	NA	1	NA	NA	1	NA	NA	1	NA
miR-665	2	1	NA	3	NA	3	4	1	1	NA	NA	NA	1	NA	NA
miR-668-3p	4	2	4	1	1	4	4	NA	NA	NA	2	4	4	NA	1
miR-671-3p	1	NA	NA	NA	1	NA	NA	NA	NA	NA	2	1	1	NA	NA
miR-671-5p	2	2	1	1	NA	1	4	1	NA	NA	2	1	3	NA	NA
miR-6723-5p	2	NA	2	NA	1	NA	2	1	NA	NA	NA	NA	NA	NA	NA
miR-6724-5p	1	3	10	2	NA	12	13	1	NA	NA	1	6	1	3	5
miR-675-3p	10	10	2	2	11	3	1	16	NA	2	NA	NA	3	8	2
miR-675-5p	4	4	1	2	1	2	1	8	NA	1	NA	NA	2	1	NA
miR-6756-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6787-3p	1	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-6820-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6887-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7-1-3p	2	1	NA	1	NA	3	NA	NA	3	1	8	9	2	5	NA
miR-7-5p	17	5	7	22	9	23	10	8	4	15	103	80	8	16	8
miR-708-5p	16	NA	2	14	1	11	1	1	9	6	44	33	35	3	NA
miR-744-5p	21	4	1	12	2	12	5	10	11	1	35	27	22	9	2
miR-766-3p	4	2	NA	3	NA	2	NA	1	4	1	4	4	2	3	NA
miR-769-5p	15	1	2	14	2	7	1	2	9	2	56	35	6	5	NA
miR-770-5p	1	1	NA	3	NA	NA	NA	1	3	NA	5	5	NA	NA	NA
miR-873-5p	1	NA	NA	4	NA	1	NA	1	3	NA	4	1	NA	NA	NA
miR-885-3p	1	NA	NA	1	NA	1	NA	NA	NA	NA	1	1	NA	1	NA
miR-885-5p	7	NA	22	33	NA	37	32	NA	79	3	100	99	49	27	14
miR-887-3p	2	NA	NA	1	NA	1	NA	NA	2	NA	5	2	2	2	NA
miR-889-3p	4	1	NA	4	NA	NA	1	6	2	NA	2	NA	1	1	NA
miR-9-3p	15	NA	NA	97	NA	150	NA	NA	49	25	340	430	52	87	NA
miR-9-5p	95	2	1	446	1	371	NA	NA	329	117	1163	1516	254	302	NA
miR-92a-3p	14	7	9	13	10	13	16	9	9	2	39	23	26	45	12
miR-92b-3p	14	7	9	13	10	14	16	9	8	2	39	24	25	44	12
miR-92b-5p	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-93-5p	48	61	27	49	46	31	39	58	5	23	65	42	23	51	14
miR-934	2	NA	NA	4	1	NA	NA	2	NA	1	NA	NA	NA	NA	NA
miR-935	1	NA	NA	3	NA	2	NA	NA	5	NA	10	7	7	3	NA
miR-940	1	NA	NA	NA	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA
miR-941	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA
miR-95-3p	3	NA	1	4	NA	11	NA	NA	18	5	32	42	16	2	NA
miR-98-5p	16	6	9	27	4	15	10	4	4	8	70	70	19	12	NA
miR-99a-3p	5	1	2	9	1	NA	7	NA	NA	1	13	10	2	3	2
miR-99a-5p	288	227	192	269	161	332	272	264	361	219	764	715	371	353	95
miR-99b-3p	6	2	1	1	NA	NA	NA	1	NA	1	10	2	NA	1	NA
miR-99b-5p	114	80	8	67	64	71	19	119	37	35	184	101	79	81	4
SO:unsorted	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VN:2.2.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
let-7a-3p	NA	1	3	4	1	NA	1	5	NA	4	4	5	NA	NA	3
miR-105-5p	NA	2	NA	NA	NA	1	NA	NA	1	NA	2	1	2	NA	NA
miR-1185-5p	NA	1	NA	2	3	NA	NA	NA	1	2	1	7	NA	1	NA
miR-1285-3p	NA	1	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-1306-5p	NA	1	NA	2	NA	NA	NA	1	NA	2	1	2	1	NA	NA
miR-139-3p	NA	1	NA	NA	NA	NA	NA	1	NA	NA	3	1	1	NA	NA
miR-1468-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-188-5p	NA	2	2	1	3	NA	NA	4	NA	NA	NA	2	NA	1	NA
miR-193b-5p	NA	1	3	1	2	NA	1	3	NA	NA	NA	NA	NA	1	NA
miR-202-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-21-3p	NA	1	4	NA	1	NA	7	3	NA	NA	1	NA	NA	NA	NA
miR-2116-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-217	NA	1	1	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA
miR-23b-5p	NA	1	2	1	NA	1	2	1	NA	NA	NA	NA	NA	NA	NA
miR-29a-5p	NA	1	2	1	NA	1	1	2	NA	1	9	2	NA	1	2
miR-323b-3p	NA	2	NA	NA	NA	1	NA	NA	NA	NA	3	3	1	2	NA
miR-33a-5p	NA	1	1	6	2	15	1	NA	14	NA	14	27	3	7	NA
miR-33b-5p	NA	1	1	6	2	15	1	NA	14	NA	14	27	3	6	NA
miR-340-3p	NA	1	NA	2	NA	3	1	1	7	5	22	8	3	2	NA
miR-34a-3p	NA	1	NA	NA	2	NA	3	NA	NA	NA	NA	1	NA	2	NA
miR-34c-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-3613-5p	NA	2	NA	NA	2	NA	NA	1	NA	NA	1	1	NA	NA	NA
miR-3614-3p	NA	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-362-5p	NA	3	NA	3	1	NA	1	2	NA	NA	2	1	NA	4	1
miR-3664-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-371a-5p	NA	1	NA	2	1	1	NA	2	NA	2	NA	NA	NA	3	NA
miR-379-3p	NA	2	NA	2	2	1	NA	7	1	NA	2	3	3	2	NA
miR-3909	NA	2	NA	1	1	1	NA	NA	NA	1	1	1	NA	1	NA
miR-3925-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3945	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-409-5p	NA	3	NA	3	4	3	NA	2	1	2	8	6	4	2	NA
miR-411-3p	NA	2	NA	2	2	1	NA	7	1	NA	2	3	3	2	NA
miR-431-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA
miR-4504	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-450a-5p	NA	3	NA	1	2	NA	NA	8	NA	1	NA	NA	NA	5	NA
miR-450b-5p	NA	4	1	NA	NA	3	2	NA	NA	4	NA	NA	NA	2	NA
miR-466	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-4747-3p	NA	1	NA	1	NA	1	4	2	NA	NA	NA	NA	NA	NA	2
miR-486-3p	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-500a-5p	NA	2	1	NA	2	1	1	NA	1	2	4	2	2	1	1
miR-502-5p	NA	2	1	NA	2	1	1	NA	1	2	4	1	2	NA	1
miR-519a-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-520g-5p	NA	2	NA	1	2	NA	NA	1	NA	NA	NA	NA	1	2	NA
miR-532-3p	NA	2	1	1	NA	1	NA	1	1	2	2	3	1	NA	NA
miR-545-5p	NA	1	1	1	NA	1	1	2	NA	NA	NA	NA	1	NA	NA
miR-548ak	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548w	NA	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-550a-3p	NA	1	NA	1	2	NA	NA	NA	NA	NA	3	2	1	1	NA
miR-570-3p	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-574-5p	NA	3	2	1	1	1	2	3	1	1	NA	1	3	5	2
miR-576-5p	NA	1	NA	1	NA	NA	NA	NA	NA	1	1	NA	NA	NA	1
miR-582-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-582-5p	NA	2	NA	3	NA	2	1	NA	NA	1	2	9	NA	4	NA
miR-615-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA
miR-616-5p	NA	1	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1
miR-6503-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-656-3p	NA	2	NA	3	1	2	NA	NA	NA	2	6	9	2	3	NA
miR-6719-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6888-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-767-5p	NA	2	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-877-5p	NA	2	NA	NA	2	1	NA	2	NA	NA	3	2	1	NA	NA
miR-93-3p	NA	1	3	2	NA	2	NA	1	1	NA	1	1	NA	1	NA
miR-125b-2-3p	NA	NA	2	3	1	NA	1	1	NA	1	16	9	3	2	NA
miR-1272	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-1299	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-1304-3p	NA	NA	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA
miR-1908-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-19b-1-5p	NA	NA	1	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA
miR-19b-2-5p	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-200a-5p	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-200b-5p	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-2278	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-30d-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-331-5p	NA	NA	1	4	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-3613-3p	NA	NA	1	NA	NA	NA	2	NA	NA	NA	1	3	NA	NA	NA
miR-371b-3p	NA	NA	3	1	NA	6	7	1	2	NA	3	2	2	2	1
miR-375	NA	NA	3	2	NA	NA	2	NA	NA	NA	NA	1	3	1	2
miR-378a-5p	NA	NA	7	2	NA	1	6	1	3	1	1	2	3	3	2
miR-4484	NA	NA	1	1	NA	NA	4	NA	NA	NA	NA	NA	1	NA	2
miR-4521	NA	NA	2	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4524a-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-4668-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-4739	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4749-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4763-5p	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-497-3p	NA	NA	1	NA	NA	3	NA	NA	2	NA	3	4	1	4	1
miR-539-3p	NA	NA	1	1	1	NA	NA	1	NA	NA	2	NA	1	NA	NA
miR-548aq-3p	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1
miR-548o-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-548u	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-556-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5589-3p	NA	NA	3	2	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	1
miR-576-3p	NA	NA	1	NA	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-627-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-627-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-664b-3p	NA	NA	1	1	NA	1	1	NA	NA	NA	NA	3	1	NA	NA
miR-6735-3p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6815-5p	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7843-5p	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA
miR-8089	NA	NA	3	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA	NA
let-7a-2-3p	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA
miR-1197	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-1296-3p	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-15a-3p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-296-5p	NA	NA	NA	1	1	1	2	NA	NA	NA	1	NA	NA	NA	NA
miR-297	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-301a-5p	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-31-3p	NA	NA	NA	1	1	3	NA	NA	2	NA	4	NA	NA	NA	NA
miR-3200-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
miR-328-3p	NA	NA	NA	3	NA	3	NA	NA	1	NA	6	6	9	3	NA
miR-3591-3p	NA	NA	NA	2	NA	1	NA	1	NA	NA	NA	2	NA	1	1
miR-382-3p	NA	NA	NA	2	3	4	1	NA	NA	1	6	5	NA	1	NA
miR-3912-3p	NA	NA	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-4277	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-429	NA	NA	NA	2	NA	1	1	NA	NA	NA	NA	NA	1	2	NA
miR-4446-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4449	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-455-5p	NA	NA	NA	2	5	4	5	2	NA	NA	7	2	NA	3	1
miR-4662a-5p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4705	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	5	3	NA	NA	NA
miR-4738-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-487b-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA
miR-499a-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	1	2	NA	1	NA	NA
miR-499b-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	1	2	NA	1	NA	NA
miR-501-3p	NA	NA	NA	1	1	NA	2	NA	NA	2	NA	NA	1	1	NA
miR-509-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5096	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548ay-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548d-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-550b-3p	NA	NA	NA	1	1	NA	NA	NA	NA	NA	2	2	NA	NA	NA
miR-5699-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-585-5p	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-597-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA
miR-598-3p	NA	NA	NA	3	NA	9	NA	NA	5	NA	8	14	2	5	NA
miR-642a-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	2	NA	1	NA
miR-642b-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA
miR-6514-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6516-3p	NA	NA	NA	1	NA	NA	4	1	NA	NA	NA	NA	1	NA	NA
miR-655-3p	NA	NA	NA	7	5	1	NA	4	2	NA	14	10	2	3	NA
miR-6734-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6751-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6793-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6878-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-7107-3p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-744-3p	NA	NA	NA	2	NA	3	NA	NA	NA	NA	3	2	NA	2	NA
miR-758-3p	NA	NA	NA	1	2	NA	NA	1	NA	1	NA	1	NA	NA	NA
miR-758-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	1	2	NA	NA
miR-766-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-874-5p	NA	NA	NA	1	NA	NA	NA	1	NA	NA	3	1	1	NA	NA
miR-96-5p	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-1273g-5p	NA	NA	NA	NA	2	1	3	1	NA	NA	2	1	NA	NA	1
miR-3065-3p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	2	1	NA	1
miR-3143	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-329-5p	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-339-3p	NA	NA	NA	NA	1	NA	1	NA	1	NA	3	4	1	1	NA
miR-3617-5p	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
