Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-190b	41.14	7.63	18.52	21.71	22.18	21.36	16.48	28.85	15.89	4.89	6.73	7.45	31.6	34.12	17.25
miR-191-5p	7141.49	1714.77	531.4	1634.85	7741.03	3326.64	793.8	3149.62	1403.83	629.18	730.15	497.59	2016.86	1862.11	869.7
miR-1910	74.05	12.22	20.37	6.68	29.57	15.26	14.98	28.85	10.83	3.84	8.86	5.83	37.35	19.9	27.1
miR-1911-5p	98.73	16.8	35.18	25.05	51.75	61.04	16.48	18.03	23.11	7.68	7.79	7.45	43.1	34.12	24.64
miR-1912	156.32	36.65	29.63	31.73	92.42	57.99	29.95	61.3	21.66	6.98	10.27	5.51	68.95	51.17	12.32
miR-1913	115.19	27.49	31.48	13.36	66.54	48.83	19.47	28.85	12.28	6.98	6.73	3.56	37.35	48.33	29.56
miR-1914-5p	181.01	33.59	38.88	28.39	121.99	57.99	20.97	36.06	13.72	7.68	6.38	4.21	63.21	48.33	39.42
miR-1915-3p	156.32	25.96	27.77	15.03	36.97	36.62	11.98	41.47	14.44	8.03	15.59	11.99	45.97	31.27	36.96
miR-192-5p	872.12	93.14	299.95	172	155.26	271.62	581.12	102.76	50.55	57.26	35.78	24.62	232.71	176.26	537.1
miR-193a-3p	115.19	36.65	42.59	28.39	107.21	73.25	29.95	50.48	31.05	13.97	17.71	11.34	71.83	39.8	44.35
miR-193a-5p	205.69	33.59	57.4	36.74	125.69	100.71	46.43	52.28	16.61	11.87	9.21	7.45	71.83	65.39	103.48
miR-193b-3p	649.97	151.17	75.91	75.15	879.83	207.53	70.39	210.94	30.33	44.34	26.92	15.55	143.65	133.62	113.33
miR-194-5p	3307.46	105.36	1266.47	666.3	436.22	1950.2	2191.18	77.52	43.33	381.63	48.18	37.9	775.72	653.87	3087.07
miR-195-5p	370.24	39.7	51.84	80.16	96.12	195.33	71.89	39.66	58.49	27.58	78.65	50.54	112.05	93.82	83.77
miR-196a-5p	131.64	35.12	38.88	33.4	92.42	21.36	20.97	30.65	12.28	6.63	5.67	5.51	37.35	54.02	24.64
miR-196b-5p	485.42	160.33	59.25	70.14	469.49	100.71	41.94	129.81	28.89	42.25	10.63	6.48	169.51	133.62	68.98
miR-197-3p	304.42	45.81	46.29	90.18	118.3	439.48	92.86	72.11	320.63	76.12	270.31	136.38	183.87	85.29	39.42
miR-1972	115.19	29.01	29.63	26.72	81.33	36.62	23.96	30.65	14.44	4.89	6.38	6.16	60.33	62.54	32.03
miR-1973	181.01	29.01	33.33	21.71	66.54	30.52	28.46	43.27	20.22	8.03	11.69	7.77	66.08	56.86	32.03
miR-1976	49.37	10.69	14.81	16.7	55.45	24.42	14.98	14.42	14.44	2.79	4.25	2.59	20.11	14.21	14.78
miR-198	230.37	32.07	53.7	33.4	55.45	48.83	44.93	27.04	18.78	3.14	7.79	3.56	77.57	54.02	39.42
miR-199a-3p	14990.54	4081.56	777.66	1482.89	16446.93	2612.48	539.18	3427.26	44.05	626.74	22.67	16.52	2263.94	3286.42	1461
miR-199a-5p	2460.03	1000.16	148.13	305.59	2706.04	579.87	281.57	1106.96	29.61	243.36	17	16.85	502.78	511.73	441.01
miR-199b-5p	1489.18	714.62	37.03	198.72	2354.84	280.78	43.43	1128.6	11.55	173.18	10.27	8.75	384.99	446.34	49.27
miR-19a-3p	789.84	117.58	59.25	86.84	499.06	204.48	116.82	100.96	27.44	30.73	21.61	19.76	169.51	127.93	194.64
miR-19b-3p	1464.5	328.3	187.01	202.06	1445.44	573.77	416.37	337.14	74.38	105.45	64.83	46.97	304.54	238.81	423.76
miR-200a-3p	90.5	25.96	35.18	43.42	70.24	64.09	118.32	34.25	18.78	19.2	6.73	8.75	54.59	76.76	76.38
miR-200b-3p	213.92	24.43	111.09	50.1	92.42	109.87	71.89	32.45	20.22	13.27	8.15	3.89	94.81	82.44	182.32
miR-200c-3p	7577.55	2878.32	62.95	878.38	11718.76	2435.46	53.92	3122.57	37.55	1026.18	16.65	15.23	1387.67	1424.3	83.77
miR-202-3p	74.05	3.05	29.63	10.02	36.97	27.47	7.49	21.63	12.28	4.89	4.61	4.54	22.98	36.96	19.71
miR-203	279.74	94.67	48.14	45.09	373.37	85.45	23.96	156.85	15.16	27.58	11.34	6.48	66.08	90.97	39.42
miR-204-5p	3850.48	106.89	51.84	1427.78	369.68	3338.85	62.9	93.75	1457.26	387.91	1838.3	1380.67	2232.34	716.42	73.91
miR-205-5p	1225.9	632.16	29.63	182.02	2484.23	470	31.45	1292.66	17.33	294.34	6.73	5.83	206.86	301.35	34.49
miR-2052	181.01	18.32	33.33	45.09	70.24	33.57	35.95	30.65	14.44	2.79	4.25	2.27	80.44	48.33	44.35
miR-2053	172.78	30.54	42.59	43.42	114.6	64.09	29.95	68.51	26.72	12.22	13.11	7.45	77.57	65.39	41.88
miR-2054	74.05	39.7	22.22	26.72	136.78	64.09	28.46	50.48	20.22	5.94	12.05	5.51	57.46	39.8	29.56
miR-206	181.01	16.8	31.48	53.44	33.27	85.45	20.97	32.45	86.66	13.27	43.93	37.58	114.92	51.17	22.17
miR-208a	98.73	6.11	31.48	23.38	40.66	39.68	16.48	25.24	15.89	5.94	10.27	7.45	54.59	22.74	14.78
miR-208b	123.41	25.96	27.77	21.71	103.51	64.09	28.46	54.09	10.83	6.98	5.31	3.89	45.97	45.49	22.17
miR-20a-5p	1267.04	296.23	129.61	180.35	1179.27	415.07	152.77	149.64	39	70.53	28.34	22.35	298.79	218.9	445.94
miR-21-5p	9642.65	2965.35	559.17	1048.71	11696.58	1876.96	380.42	2094.94	1	328.21	1	1	2433.45	1319.11	2047.37
miR-210	106.96	39.7	20.37	28.39	129.39	39.68	28.46	48.68	20.94	10.82	6.73	5.83	77.57	51.17	29.56
miR-211-5p	148.1	22.9	25.92	11.69	77.63	36.62	28.46	57.69	10.11	5.24	7.79	4.54	54.59	36.96	27.1
miR-2110	115.19	42.75	35.18	33.4	144.17	73.25	35.95	39.66	24.55	11.17	11.69	7.45	77.57	54.02	46.81
miR-2113	49.37	16.8	16.66	10.02	22.18	12.21	19.47	36.06	18.05	6.98	8.15	7.45	54.59	22.74	29.56
miR-2114-5p	82.28	38.17	33.33	15.03	92.42	45.78	29.95	43.27	12.28	3.84	6.02	1.62	40.22	42.64	27.1
miR-2115-5p	90.5	19.85	5.55	11.69	59.15	12.21	14.98	25.24	15.16	5.94	8.5	5.83	25.86	28.43	14.78
miR-2116-5p	131.64	25.96	29.63	28.39	103.51	45.78	23.96	21.63	13	9.43	7.09	6.48	71.83	54.02	32.03
miR-2117	181.01	53.44	35.18	45.09	155.26	85.45	43.43	61.3	26	9.43	9.92	8.42	80.44	65.39	54.2
miR-212-3p	197.46	36.65	49.99	45.09	96.12	73.25	31.45	48.68	23.83	8.73	9.21	6.8	97.68	90.97	46.81
miR-214-3p	213.92	39.7	37.03	35.07	199.63	85.45	59.91	52.28	18.78	14.66	7.44	3.24	83.32	71.07	56.67
miR-215	189.23	27.49	38.88	25.05	48.06	33.57	40.44	25.24	18.05	6.63	8.5	3.56	86.19	51.17	41.88
miR-216a	197.46	42.75	35.18	35.07	73.94	48.83	37.44	70.31	20.94	6.98	10.98	5.83	94.81	45.49	39.42
miR-216b	230.37	29.01	46.29	26.72	62.85	94.61	52.42	37.86	31.05	12.57	15.94	10.69	71.83	36.96	66.52
miR-217	148.1	42.75	44.44	31.73	51.75	27.47	20.97	30.65	10.11	3.84	6.38	2.27	66.08	22.74	46.81
miR-218-5p	2830.27	190.87	46.29	971.89	639.54	1809.81	58.41	183.89	843.45	172.83	521.13	374.49	1887.58	594.17	56.67
miR-219-1-3p	74.05	21.38	31.48	25.05	96.12	45.78	17.97	27.04	15.89	6.28	9.92	3.24	66.08	59.7	19.71
miR-219-2-3p	1571.46	22.9	33.33	751.46	29.57	1181.11	25.46	32.45	575.54	142.11	486.41	393.92	1617.51	466.24	29.56
miR-219-5p	312.65	32.07	25.92	148.62	121.99	277.73	14.98	18.03	185.59	35.61	200.52	110.47	316.03	116.56	34.49
miR-22-3p	2673.94	555.81	364.76	347.34	3312.31	943.06	474.78	955.52	184.87	140.01	87.5	66.41	715.38	463.4	778.54
miR-221-3p	1242.36	424.49	46.29	160.31	1478.71	454.74	23.96	205.53	63.55	119.41	98.13	74.51	244.21	213.22	49.27
miR-222-3p	1966.38	874.95	61.1	335.65	2687.55	592.08	79.38	733.77	148.76	254.89	173.95	134.12	577.48	477.61	88.69
miR-223-3p	2896.09	987.94	335.13	485.95	4728.17	1004.1	663.49	1813.69	238.3	356.14	127.54	69.97	778.59	707.89	714.49
miR-224-5p	82.28	29.01	33.33	20.04	85.03	42.73	19.47	30.65	11.55	6.28	8.86	7.13	22.98	45.49	32.03
miR-2276	82.28	32.07	48.14	26.72	48.06	48.83	29.95	32.45	17.33	7.33	8.86	7.45	66.08	39.8	32.03
miR-2277-3p	279.74	48.86	44.44	38.41	59.15	57.99	38.94	43.27	16.61	4.54	6.73	5.83	120.67	62.54	46.81
miR-2277-5p	41.14	7.63	16.66	18.37	36.97	15.26	11.98	28.85	6.5	3.14	3.54	2.27	11.49	25.59	9.85
miR-2278	90.5	24.43	24.07	21.71	85.03	45.78	11.98	55.89	7.94	4.54	7.44	5.51	48.84	36.96	39.42
miR-23a-3p	56909.76	20875.06	620.27	6394.11	57274.05	9232.18	998.99	26788.86	796.51	3715.74	491.37	317.47	9906.19	13012.04	1566.94
miR-23b-3p	8573.08	2108.73	562.88	1307.55	7434.2	2594.17	954.05	2789.04	1039.87	608.58	819.07	478.47	1646.24	1461.26	1226.95
miR-23c	131.64	36.65	24.07	23.38	59.15	30.52	17.97	36.06	20.22	7.68	6.02	7.45	60.33	45.49	39.42
miR-24-3p	6738.34	1496.42	77.77	442.53	8487.78	1608.38	199.2	973.55	79.43	327.51	106.64	66.73	514.27	665.24	224.2
miR-25-3p	4097.31	739.05	324.02	569.44	7722.55	3012.29	609.58	892.42	304.02	381.28	175.01	142.86	804.45	747.69	453.33
miR-2682-5p	115.19	25.96	25.92	25.05	51.75	48.83	41.94	37.86	25.27	10.82	14.17	8.75	43.1	31.27	27.1
miR-26a-5p	1637.28	679.5	153.68	631.23	1327.14	1245.2	354.96	1229.56	1636.35	371.15	1394.05	1127.99	2769.6	486.14	655.36
miR-26b-5p	4105.53	1989.63	286.99	826.61	6084.88	2050.92	549.67	4146.6	1055.04	915.49	788.25	627.81	1982.39	1174.13	712.02
miR-27a-3p	353.78	120.63	27.77	58.45	451.01	146.49	28.46	214.54	16.61	44.69	10.98	7.13	66.08	82.44	46.81
miR-27b-3p	4632.09	1453.66	570.28	814.92	4628.35	2295.07	906.13	1251.19	441.95	628.14	554.79	406.88	1129.1	955.22	1293.47
miR-28-3p	320.87	76.35	62.95	35.07	170.05	67.14	52.42	32.45	25.27	18.51	18.42	16.85	126.41	79.6	54.2
miR-28-5p	543.02	195.45	127.76	120.23	613.66	140.39	86.87	292.07	51.99	47.83	24.09	17.49	244.21	216.06	234.06
miR-296-3p	57.59	19.85	12.96	8.35	22.18	21.36	11.98	19.83	7.22	1.75	1.77	1.94	34.48	19.9	19.71
miR-296-5p	181.01	24.43	22.22	36.74	144.17	115.97	19.47	28.85	26	25.49	23.74	12.63	31.6	36.96	32.03
miR-297	139.87	48.86	77.77	71.81	85.03	64.09	61.41	118.99	109.76	61.1	52.08	55.07	77.57	56.86	66.52
miR-298	65.82	9.16	14.81	18.37	22.18	15.26	8.99	21.63	15.89	4.19	6.02	4.21	25.86	34.12	14.78
miR-299-3p	164.55	30.54	33.33	30.06	77.63	91.56	14.98	52.28	39	10.13	21.61	17.82	86.19	51.17	34.49
miR-299-5p	715.79	140.48	24.07	138.6	506.46	296.04	32.95	128	119.87	65.29	118.68	73.21	206.86	162.05	24.64
miR-29a-3p	7857.28	574.14	185.16	526.02	10258.53	2215.72	116.82	369.59	213.75	110.68	180.68	158.41	1045.78	784.65	258.69
miR-29b-3p	15393.69	5324.51	598.06	5039.81	17526.38	9842.57	1380.91	17700.59	17989.77	3310.02	8352.25	5836.93	9414.9	4267.22	1123.47
miR-29c-3p	1604.37	224.46	90.73	327.3	1009.22	759.94	112.33	281.25	439.78	125	352.14	216.4	637.81	292.82	137.97
miR-300	131.64	25.96	12.96	16.7	70.24	64.09	26.96	52.28	15.89	7.68	6.02	2.92	66.08	56.86	22.17
miR-301a-3p	370.24	61.08	49.99	91.85	240.29	222.79	40.44	108.17	66.44	33.17	48.53	31.75	152.27	127.93	49.27
miR-301b	106.96	33.59	46.29	31.73	81.33	67.14	31.45	55.89	17.33	9.08	6.38	5.18	80.44	59.7	29.56
miR-302a-3p	394.92	70.24	35.18	50.1	251.38	73.25	44.93	95.55	39.72	15.71	19.84	9.07	123.54	99.5	56.67
miR-302b-3p	362.01	65.66	59.25	71.81	85.03	57.99	43.43	61.3	33.94	10.82	15.94	8.1	109.17	102.35	46.81
miR-302c-3p	139.87	27.49	25.92	28.39	29.57	24.42	23.96	25.24	12.28	3.14	4.25	1.3	51.71	22.74	24.64
miR-302d-3p	1192.99	172.55	211.08	163.65	469.49	390.65	196.2	207.33	115.54	39.11	43.93	26.56	419.46	261.55	211.88
miR-302e	370.24	65.66	55.55	41.75	51.75	21.36	49.43	64.9	18.05	5.94	5.31	7.13	86.19	62.54	51.74
miR-302f	287.96	47.34	44.44	26.72	55.45	57.99	41.94	46.87	15.16	5.94	12.05	3.89	54.59	42.64	59.13
miR-30a-5p	6549.11	2314.87	183.31	893.41	7559.89	1599.23	395.4	1948.9	333.63	619.76	406.35	343.71	1407.78	1060.41	591.3
miR-30b-5p	2435.35	1705.61	157.38	482.61	2983.29	1284.88	336.99	2112.96	434	643.5	451.69	313.91	1244.02	597.01	571.59
miR-30c-5p	575.93	171.02	55.55	91.85	554.52	271.62	56.91	81.13	42.61	50.98	63.41	43.09	163.76	90.97	140.43
miR-30d-5p	9543.92	2670.65	255.52	961.87	9271.5	1922.74	350.47	2102.15	262.86	575.41	258.62	217.37	1361.81	1489.69	532.17
miR-30e-5p	1217.67	314.55	144.42	255.5	1134.91	585.98	241.13	360.57	153.09	135.47	197.68	170.72	439.57	244.49	307.97
miR-31-5p	213.92	39.7	38.88	46.76	99.81	76.3	37.44	52.28	19.5	11.52	13.82	10.04	60.33	51.17	34.49
miR-3123	115.19	30.54	31.48	23.38	59.15	33.57	20.97	37.86	13	6.98	5.67	6.16	80.44	51.17	29.56
miR-3127-5p	98.73	24.43	12.96	20.04	85.03	18.31	23.96	64.9	15.16	9.08	7.09	6.8	57.46	31.27	24.64
miR-3131	148.1	19.85	12.96	21.71	96.12	48.83	29.95	34.25	10.83	8.38	4.96	2.92	71.83	56.86	22.17
miR-3136-5p	222.14	32.07	40.73	33.4	59.15	48.83	56.91	45.07	24.55	4.19	6.73	3.24	66.08	56.86	39.42
miR-3141	131.64	27.49	42.59	28.39	55.45	36.62	28.46	27.04	14.44	5.24	7.09	3.56	71.83	56.86	29.56
miR-3144-5p	49.37	24.43	24.07	11.69	18.48	24.42	20.97	18.03	14.44	5.24	6.38	4.21	43.1	28.43	19.71
miR-3147	82.28	41.23	20.37	35.07	173.75	73.25	25.46	50.48	13.72	12.22	8.86	6.48	63.21	59.7	49.27
miR-3151	106.96	27.49	16.66	35.07	36.97	51.88	10.48	25.24	20.94	6.63	10.98	10.37	60.33	42.64	39.42
miR-3154	189.23	9.16	27.77	23.38	25.88	42.73	23.96	45.07	24.55	11.52	18.42	10.37	45.97	42.64	32.03
miR-3161	82.28	25.96	24.07	26.72	11.09	21.36	17.97	23.44	12.28	4.19	6.02	5.51	34.48	22.74	17.25
miR-3164	65.82	33.59	20.37	18.37	40.66	48.83	16.48	37.86	10.11	3.49	3.9	2.59	40.22	39.8	27.1
miR-3168	296.19	41.23	49.99	31.73	51.75	48.83	29.95	50.48	16.61	9.43	10.98	6.8	80.44	65.39	81.3
miR-3175	304.42	45.81	59.25	43.42	73.94	61.04	50.92	41.47	27.44	6.63	7.09	8.1	97.68	73.92	44.35
miR-3178	115.19	15.27	18.52	23.38	51.75	42.73	22.47	27.04	15.16	4.54	4.96	5.83	28.73	28.43	36.96
miR-3180	139.87	27.49	33.33	36.74	103.51	67.14	31.45	27.04	12.28	10.47	5.67	2.92	63.21	48.33	27.1
miR-3180-3p	115.19	33.59	31.48	23.38	121.99	45.78	19.47	57.69	19.5	9.78	9.21	5.83	66.08	39.8	27.1
miR-3180-5p	74.05	13.74	14.81	13.36	77.63	27.47	14.98	25.24	19.5	4.54	8.86	6.8	63.21	34.12	32.03
miR-3182	370.24	54.97	72.21	31.73	88.72	79.35	65.9	55.89	29.61	8.38	11.69	8.42	103.43	73.92	66.52
miR-3184-5p	164.55	19.85	37.03	20.04	92.42	39.68	28.46	41.47	20.94	7.68	7.09	6.16	60.33	54.02	22.17
miR-3185	172.78	53.44	61.1	35.07	155.26	88.51	44.93	73.92	22.39	11.17	8.15	9.07	77.57	82.44	66.52
miR-3187-3p	296.19	53.44	42.59	38.41	55.45	45.78	28.46	54.09	19.5	5.24	10.63	3.56	97.68	42.64	39.42
miR-3190-5p	164.55	51.92	33.33	25.05	70.24	36.62	20.97	18.03	13	4.89	4.61	3.24	74.7	71.07	54.2
miR-3192	82.28	15.27	22.22	25.05	14.79	18.31	17.97	19.83	12.28	5.94	5.67	3.89	17.24	31.27	24.64
miR-3195	24.68	19.85	16.66	21.71	40.66	45.78	8.99	23.44	24.55	9.08	19.13	13.61	43.1	19.9	24.64
miR-3196	139.87	44.28	38.88	40.08	110.9	51.88	17.97	34.25	27.44	6.98	5.67	3.89	80.44	51.17	39.42
miR-32-5p	468.97	134.37	53.7	76.82	377.07	152.6	61.41	248.8	51.99	32.47	37.2	22.03	169.51	82.44	96.09
miR-3200-3p	90.5	30.54	14.81	21.71	88.72	94.61	20.97	46.87	24.55	6.63	16.3	9.39	86.19	51.17	32.03
miR-320a	320.87	51.92	72.21	36.74	110.9	64.09	49.43	34.25	32.5	8.73	14.53	11.34	137.91	42.64	49.27
miR-320b	98.73	15.27	29.63	21.71	59.15	42.73	19.47	36.06	15.89	8.73	8.5	8.42	54.59	42.64	39.42
miR-320c	41.14	22.9	24.07	15.03	77.63	15.26	16.48	37.86	13	4.89	7.79	2.59	40.22	31.27	24.64
miR-320d	82.28	24.43	20.37	20.04	29.57	24.42	11.98	37.86	16.61	5.94	11.34	8.1	45.97	17.06	24.64
miR-320e	213.92	44.28	38.88	55.11	214.41	164.81	32.95	75.72	106.15	31.08	63.77	61.23	109.17	56.86	22.17
miR-323a-3p	641.75	67.19	44.44	182.02	232.9	378.44	25.46	191.1	594.32	78.21	375.88	290.58	399.35	147.83	12.32
miR-323a-5p	115.19	13.74	16.66	23.38	29.57	39.68	37.44	25.24	23.11	5.59	7.09	5.51	80.44	31.27	32.03
miR-323b-3p	164.55	22.9	25.92	16.7	59.15	33.57	26.96	27.04	12.28	6.28	6.02	3.56	34.48	8.53	27.1
miR-323b-5p	90.5	9.16	20.37	16.7	44.36	39.68	22.47	25.24	7.22	2.44	6.38	2.27	28.73	22.74	12.32
miR-324-3p	65.82	13.74	11.11	5.01	36.97	18.31	7.49	10.82	10.11	3.49	5.67	7.13	28.73	31.27	24.64
miR-324-5p	1406.91	238.21	51.84	178.68	1815.11	946.11	64.4	221.75	107.6	157.12	151.63	122.45	226.97	218.9	66.52
miR-325	16.46	10.69	44.44	20.04	40.66	15.26	20.97	28.85	30.33	23.39	16.3	14.9	45.97	22.74	17.25
miR-326	74.05	29.01	29.63	43.42	66.54	54.94	34.45	46.87	45.49	12.92	18.78	13.28	66.08	51.17	32.03
miR-328	156.32	21.38	31.48	35.07	59.15	180.07	35.95	32.45	189.2	14.66	53.85	52.8	89.06	51.17	14.78
miR-329	378.47	45.81	25.92	43.42	451.01	204.48	28.46	64.9	40.44	20.95	37.2	24.3	86.19	122.25	32.03
miR-330-3p	353.78	53.44	44.44	68.47	166.35	265.52	37.44	36.06	31.05	20.95	24.09	19.76	112.05	105.19	61.59
miR-330-5p	164.55	58.02	31.48	30.06	118.3	79.35	16.48	37.86	28.89	8.38	19.13	12.96	89.06	45.49	34.49
miR-331-3p	460.74	102.31	74.06	150.29	499.06	671.43	74.89	93.75	119.15	87.64	165.8	168.13	172.38	125.09	86.23
miR-331-5p	213.92	30.54	25.92	21.71	70.24	51.88	31.45	48.68	8.67	4.89	4.25	2.27	74.7	36.96	27.1
miR-335-5p	773.39	216.83	55.55	80.16	805.9	167.86	41.94	144.23	20.22	37.71	9.92	8.75	206.86	133.62	64.06
miR-337-3p	987.3	259.58	87.02	93.52	2369.63	369.29	52.42	239.78	38.27	115.22	19.13	14.9	270.06	190.48	54.2
miR-337-5p	584.15	184.76	35.18	68.47	731.96	189.22	41.94	353.36	32.5	89.38	30.11	19.44	140.78	90.97	49.27
miR-338-3p	3258.1	58.02	51.84	1701.65	81.33	1974.62	52.42	70.31	2657.45	295.04	1485.45	955.33	3168.95	1012.08	101.01
miR-338-5p	172.78	29.01	37.03	21.71	62.85	30.52	19.47	30.65	9.39	7.68	5.31	4.21	63.21	56.86	32.03
miR-339-3p	246.83	29.01	29.63	36.74	36.97	57.99	46.43	34.25	13.72	6.98	8.15	5.51	68.95	39.8	46.81
miR-339-5p	57.59	18.32	31.48	13.36	25.88	42.73	16.48	25.24	8.67	6.28	3.19	2.92	37.35	17.06	17.25
miR-33a-5p	296.19	42.75	61.1	58.45	103.51	106.82	41.94	48.68	55.6	15.36	45.7	41.14	123.54	79.6	54.2
miR-33b-5p	82.28	15.27	14.81	15.03	48.06	21.36	17.97	30.65	18.05	7.68	5.67	7.13	51.71	34.12	22.17
miR-340-5p	608.84	97.73	72.21	238.8	247.68	344.87	121.32	230.77	807.34	80.31	474.37	352.13	640.68	144.99	170
miR-342-3p	2887.86	326.77	127.76	1077.1	1190.36	2438.52	259.11	470.55	1874.66	470.66	1803.23	1280.9	1873.21	579.96	231.59
miR-342-5p	156.32	15.27	22.22	18.37	92.42	67.14	23.96	25.24	18.05	5.24	6.02	4.21	54.59	28.43	39.42
miR-345-5p	90.5	13.74	27.77	15.03	66.54	24.42	17.97	32.45	23.83	11.87	13.11	10.04	34.48	45.49	27.1
miR-346	139.87	19.85	16.66	20.04	48.06	61.04	34.45	23.44	24.55	6.63	13.11	8.75	60.33	31.27	41.88
miR-34a-5p	1118.94	242.79	107.39	227.11	743.05	622.6	131.8	185.7	119.15	77.51	125.41	96.54	367.75	264.39	285.79
miR-34b-3p	148.1	36.65	35.18	26.72	110.9	64.09	35.95	41.47	14.44	6.98	9.57	4.21	48.84	45.49	22.17
miR-34c-3p	189.23	30.54	42.59	40.08	66.54	45.78	17.97	43.27	19.5	5.59	6.38	3.56	89.06	51.17	29.56
miR-34c-5p	444.29	137.43	38.88	85.17	317.92	143.44	22.47	165.86	44.05	34.57	32.24	23	158.02	105.19	29.56
miR-3605-5p	230.37	30.54	62.95	30.06	85.03	36.62	28.46	37.86	15.89	6.28	6.38	3.24	114.92	76.76	49.27
miR-361-3p	543.02	96.2	111.09	210.41	343.8	314.35	98.85	144.23	242.64	79.61	131.79	124.4	364.87	142.15	120.72
miR-361-5p	1275.27	245.84	49.99	237.13	798.5	500.52	68.9	239.78	234.69	106.14	255.07	198.91	511.4	224.59	125.65
miR-3614-5p	197.46	54.97	27.77	28.39	59.15	36.62	23.96	50.48	15.16	6.63	7.44	4.54	45.97	54.02	29.56
miR-362-3p	287.96	77.87	38.88	43.42	321.62	97.66	55.42	68.51	36.83	36.66	29.05	14.58	57.46	62.54	44.35
miR-362-5p	255.05	93.14	27.77	70.14	188.54	94.61	22.47	117.19	43.33	23.74	31.53	19.11	132.16	62.54	44.35
miR-363-3p	403.15	117.58	1.85	46.76	410.34	122.08	1.5	120.79	50.55	1	15.23	1	109.17	54.02	4.93
miR-365a-3p	312.65	67.19	61.1	51.77	258.77	70.2	41.94	84.73	19.5	17.46	10.27	7.45	89.06	65.39	88.69
miR-367-3p	246.83	47.34	49.99	38.41	70.24	57.99	43.43	32.45	20.94	5.24	6.38	4.21	106.3	68.23	34.49
miR-3676-3p	139.87	36.65	25.92	25.05	44.36	27.47	25.46	25.24	13.72	7.33	5.67	7.45	63.21	31.27	44.35
miR-369-3p	164.55	10.69	31.48	13.36	81.33	36.62	13.48	32.45	11.55	4.54	3.19	1.94	60.33	36.96	17.25
miR-369-5p	115.19	30.54	46.29	18.37	29.57	27.47	25.46	23.44	14.44	5.94	5.67	2.27	57.46	31.27	29.56
miR-3690	263.28	65.66	44.44	38.41	133.08	67.14	31.45	79.33	19.5	13.27	15.23	7.13	109.17	62.54	61.59
miR-370	205.69	38.17	18.52	25.05	40.66	33.57	17.97	27.04	22.39	8.73	15.94	14.25	45.97	39.8	24.64
miR-371a-3p	181.01	51.92	53.7	66.8	140.48	64.09	70.39	79.33	77.27	48.18	37.91	43.09	91.94	65.39	29.56
miR-371a-5p	41.14	16.8	22.22	8.35	62.85	27.47	5.99	19.83	17.33	5.59	7.09	8.1	48.84	14.21	19.71
miR-371b-3p	49.37	10.69	18.52	15.03	29.57	39.68	13.48	30.65	12.28	8.03	7.44	3.24	31.6	25.59	27.1
miR-371b-5p	131.64	25.96	27.77	18.37	51.75	27.47	8.99	43.27	15.89	5.94	8.15	4.54	51.71	42.64	34.49
miR-372	345.56	59.55	14.81	48.43	750.44	122.08	11.98	75.72	20.94	14.66	6.38	4.86	112.05	71.07	29.56
miR-373-3p	156.32	54.97	24.07	25.05	258.77	45.78	17.97	50.48	11.55	10.13	7.09	5.18	48.84	28.43	29.56
miR-374a-5p	2838.49	1305.55	386.98	931.81	2887.18	1281.82	656.01	2639.4	1227.63	530.37	793.92	576.31	1766.91	938.16	845.06
miR-374b-5p	872.12	186.29	62.95	121.9	513.85	421.17	73.39	117.19	139.37	81.35	178.91	138.65	327.52	125.09	118.26
miR-374c-5p	41.14	18.32	31.48	11.69	29.57	27.47	13.48	23.44	9.39	4.19	6.38	3.89	22.98	34.12	19.71
miR-375	205.69	32.07	48.14	36.74	107.21	73.25	35.95	66.71	15.89	5.94	6.73	4.86	71.83	76.76	81.3
miR-376a-3p	2970.14	954.35	53.7	367.38	3138.56	814.87	71.89	881.6	161.04	214.38	155.88	100.42	701.02	508.88	140.43
miR-376b	197.46	59.55	42.59	46.76	210.72	88.51	19.47	88.34	20.22	23.04	14.53	9.07	97.68	71.07	46.81
miR-376c	732.25	346.62	35.18	133.59	916.8	256.36	50.92	382.21	90.27	105.1	92.11	68.68	316.03	167.73	61.59
miR-377-3p	3167.6	760.43	48.14	313.94	4240.19	997.99	50.92	603.96	124.21	142.46	114.78	74.18	448.19	380.95	66.52
miR-378a-3p	1127.17	106.89	303.66	165.32	469.49	363.18	218.67	91.95	28.16	48.53	21.26	17.49	313.16	213.22	477.97
miR-378b	238.6	56.5	38.88	41.75	48.06	54.94	32.95	48.68	14.44	2.79	7.79	7.77	97.68	48.33	59.13
miR-378c	139.87	22.9	40.73	25.05	66.54	51.88	20.97	45.07	20.94	8.03	8.5	7.45	45.97	25.59	17.25
miR-378d	98.73	24.43	27.77	21.71	99.81	42.73	26.96	43.27	11.55	6.28	6.02	5.51	45.97	48.33	19.71
miR-378e	444.29	94.67	103.69	63.46	295.74	164.81	94.36	73.92	41.16	26.54	30.11	30.78	183.87	76.76	194.64
miR-378f	131.64	35.12	27.77	31.73	51.75	30.52	28.46	32.45	18.05	6.28	10.27	4.86	31.6	39.8	51.74
miR-378g	230.37	44.28	77.77	53.44	195.93	82.4	73.39	45.07	23.83	16.41	13.82	9.07	89.06	79.6	120.72
