Mature_Name	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15
miR-548am-3p	1	NA	7	2	NA	NA	4	NA	NA	NA	1	NA	1	1	1
miR-548am-5p	2	2	2	3	4	1	2	3	1	4	2	NA	NA	1	1
miR-548aq-3p	10	8	8	8	2	6	13	2	3	6	NA	2	5	5	7
miR-548aq-5p	1	4	NA	1	6	2	NA	2	NA	2	NA	1	NA	NA	NA
miR-548ar-3p	1	1	NA	NA	1	NA	1	1	NA	1	NA	NA	1	NA	NA
miR-548ar-5p	2	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-548as-5p	3	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-548at-5p	2	1	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA
miR-548au-5p	5	3	3	1	3	2	4	3	2	4	2	2	1	3	3
miR-548av-3p	13	20	46	16	8	19	41	12	8	13	6	12	5	13	19
miR-548ay-3p	1	NA	15	1	1	1	NA	2	2	NA	2	3	3	2	5
miR-548ay-5p	6	3	1	6	9	4	NA	9	2	4	5	4	7	7	1
miR-548b-3p	3	1	NA	NA	NA	NA	1	1	3	3	2	1	1	1	NA
miR-548ba	2	1	NA	2	1	7	1	NA	9	4	5	12	6	1	NA
miR-548c-3p	1	NA	NA	2	NA	2	NA	2	NA	1	NA	1	2	4	NA
miR-548c-5p	9	1	6	1	5	1	6	5	1	3	1	NA	7	4	3
miR-548d-3p	1	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA
miR-548d-5p	6	3	2	7	10	4	NA	10	2	4	6	4	6	8	1
miR-548e-5p	2	1	3	1	4	1	2	2	2	2	2	2	NA	1	1
miR-548g-3p	5	7	3	4	2	3	5	3	1	1	NA	1	4	2	2
miR-548g-5p	2	2	1	3	3	NA	1	2	NA	NA	NA	2	3	1	NA
miR-548h-3p	9	NA	13	3	5	2	13	4	2	3	NA	NA	1	NA	6
miR-548h-5p	5	NA	5	6	3	NA	7	NA	1	1	1	NA	5	1	6
miR-548i	8	2	3	NA	3	1	NA	4	NA	2	NA	1	1	3	NA
miR-548j-5p	1	1	1	NA	NA	1	NA	NA	NA	NA	NA	NA	1	2	1
miR-548k	32	22	14	28	23	19	22	12	23	18	19	15	13	24	14
miR-548n	3	2	3	3	3	7	NA	2	9	6	6	4	6	3	NA
miR-548o-3p	14	19	12	13	7	11	16	12	8	9	6	10	4	10	4
miR-548o-5p	4	2	4	2	3	4	5	3	1	3	NA	2	3	3	3
miR-548q	1	4	4	NA	1	NA	NA	4	1	1	1	NA	1	2	1
miR-548s	1	NA	NA	NA	NA	3	NA	NA	NA	2	NA	NA	1	NA	1
miR-548t-3p	3	NA	1	NA	1	1	2	NA	1	1	1	NA	2	NA	1
miR-548w	2	2	NA	2	9	NA	2	4	NA	11	1	1	1	6	1
miR-548y	1	4	NA	NA	5	2	NA	2	NA	2	NA	1	NA	NA	NA
miR-548z	9	NA	13	3	5	2	13	4	2	3	NA	NA	1	NA	6
miR-550a-3-5p	1	NA	1	3	2	4	1	4	1	2	1	2	1	2	NA
miR-550a-3p	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	NA
miR-550a-5p	1	NA	1	4	2	7	2	5	4	2	1	2	2	3	NA
miR-550b-3p	1	1	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-551a	45	62	NA	24	87	23	NA	52	10	38	6	10	17	45	2
miR-551b-3p	46	62	NA	24	89	23	NA	52	11	38	7	10	18	46	2
miR-556-5p	1	NA	2	NA	NA	NA	1	NA	1	2	NA	NA	NA	NA	NA
miR-5582-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-5585-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5589-3p	2	NA	16	5	NA	2	18	NA	NA	4	NA	NA	3	2	12
miR-5589-5p	1	NA	4	NA	NA	1	1	NA	NA	NA	NA	NA	1	1	2
miR-5590-3p	1	NA	2	1	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1
miR-5590-5p	1	NA	1	NA	NA	NA	4	NA	NA	1	NA	NA	NA	1	1
miR-561-5p	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-5680	3	NA	NA	1	NA	1	1	1	1	NA	1	2	3	NA	NA
miR-5682	1	NA	NA	NA	NA	NA	NA	NA	3	NA	1	NA	1	NA	NA
miR-5690	2	NA	10	1	NA	1	6	1	3	1	1	NA	2	NA	2
miR-5696	1	NA	NA	NA	2	NA	NA	1	1	NA	NA	NA	1	1	1
miR-5699-5p	2	1	2	3	1	1	2	2	2	4	5	4	1	3	NA
miR-574-3p	4	1	2	2	1	NA	1	3	NA	NA	NA	2	NA	1	1
miR-574-5p	36	29	22	25	37	22	17	24	20	24	16	12	18	27	14
miR-576-3p	9	6	6	2	6	5	7	7	NA	4	NA	NA	1	2	3
miR-576-5p	25	46	30	24	29	16	20	30	8	22	11	6	21	22	14
miR-577	1	NA	NA	1	NA	1	NA	NA	4	1	NA	4	1	3	NA
miR-582-3p	38	24	45	49	25	39	32	16	50	34	44	39	39	29	13
miR-589-3p	6	NA	NA	NA	1	3	1	1	1	4	1	4	3	1	1
miR-589-5p	49	31	50	99	27	99	30	24	153	67	174	143	82	42	29
miR-590-3p	41	62	24	44	60	36	27	65	30	51	25	17	32	43	14
miR-597-3p	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-598-3p	379	16	12	464	23	575	14	11	574	286	570	561	482	300	5
miR-605-3p	1	1	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA
miR-6073	3	NA	NA	NA	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA
miR-616-5p	4	1	7	NA	3	2	8	NA	2	2	1	2	2	NA	4
miR-618	5	1	10	7	NA	8	9	NA	3	8	4	7	11	5	3
miR-619-5p	3	NA	1	5	3	4	NA	3	3	2	5	6	6	1	1
miR-624-3p	1	NA	1	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA
miR-625-3p	39	30	2	33	37	23	1	43	24	27	27	18	14	23	NA
miR-625-5p	12	19	1	13	26	13	2	22	6	12	5	4	6	23	NA
miR-627-5p	1	1	1	3	2	1	1	3	1	3	1	NA	2	1	NA
miR-628-3p	20	2	8	32	6	20	7	3	43	13	31	26	13	19	6
miR-628-5p	51	7	20	102	16	76	13	7	141	55	125	109	87	36	17
miR-629-3p	1	4	NA	NA	1	1	1	NA	NA	2	NA	NA	NA	2	NA
miR-629-5p	20	12	1	9	18	6	1	23	8	14	2	3	10	9	4
miR-638	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-639	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-641	6	3	13	6	4	3	6	2	8	6	10	5	5	4	7
miR-6499-5p	2	NA	NA	8	NA	7	NA	NA	11	5	15	10	8	2	NA
miR-6500-3p	2	NA	1	1	NA	2	1	NA	4	NA	6	3	2	NA	NA
miR-6503-5p	3	2	1	NA	1	NA	NA	2	NA	1	NA	NA	NA	NA	NA
miR-651-5p	6	8	2	3	7	4	5	7	3	6	3	2	2	8	5
miR-6510-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6511a-3p	58	9	4	65	8	68	1	4	79	36	76	70	50	35	1
miR-6511b-3p	51	7	5	63	8	69	1	3	88	33	76	69	51	33	NA
miR-6513-3p	1	3	NA	1	NA	1	NA	NA	1	NA	NA	NA	1	NA	1
miR-6513-5p	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6514-5p	1	3	NA	1	3	3	NA	4	1	1	NA	1	1	NA	NA
miR-6516-3p	2	NA	1	NA	1	NA	NA	NA	NA	2	2	1	NA	1	NA
miR-652-3p	101	84	23	78	98	73	14	79	87	85	116	78	87	103	6
miR-652-5p	2	NA	1	1	1	1	1	1	1	1	2	NA	2	1	NA
miR-653-3p	1	5	NA	1	2	1	NA	NA	NA	2	NA	NA	NA	NA	NA
miR-654-3p	531	419	106	383	527	395	86	421	421	518	383	343	374	446	84
miR-654-5p	7	11	2	13	8	2	2	7	8	8	6	4	4	6	NA
miR-655-3p	42	49	4	22	62	20	3	46	12	23	24	16	26	33	1
miR-655-5p	2	NA	NA	1	NA	1	NA	NA	NA	NA	3	NA	1	NA	NA
miR-659-5p	2	NA	1	3	4	1	2	2	3	2	2	4	3	1	1
miR-660-3p	3	3	1	1	1	1	NA	4	NA	2	1	1	1	4	NA
miR-660-5p	875	1101	167	412	1259	404	122	1121	168	633	130	131	365	707	82
miR-663b	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-664a-3p	60	42	40	36	49	39	29	45	35	37	35	29	33	53	14
miR-664b-3p	5	6	8	8	1	11	6	3	3	4	4	4	10	3	3
miR-665	16	15	1	5	20	5	3	14	3	7	3	3	8	6	NA
miR-668-3p	16	8	NA	15	9	16	1	16	29	15	23	20	21	12	NA
miR-670-3p	4	NA	NA	5	NA	2	NA	NA	8	4	7	12	9	4	NA
miR-671-3p	15	20	15	29	11	28	10	8	47	15	51	41	35	12	9
miR-6715a-3p	1	NA	4	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	2
miR-6715b-3p	3	NA	NA	NA	4	1	NA	2	NA	1	NA	NA	1	1	1
miR-6716-3p	3	NA	NA	6	3	2	NA	2	8	4	4	4	2	4	NA
miR-6721-5p	1	NA	NA	NA	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA
miR-6723-5p	1	NA	NA	2	NA	1	NA	NA	6	NA	1	2	2	NA	NA
miR-6724-5p	8	3	30	7	4	9	18	6	4	7	4	2	4	5	9
miR-6737-3p	1	NA	1	1	NA	2	NA	NA	2	1	1	NA	NA	1	NA
miR-6743-3p	1	NA	2	3	NA	4	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6746-3p	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	2	NA	NA	NA
miR-6747-3p	2	NA	NA	3	NA	NA	NA	NA	3	NA	1	NA	NA	1	NA
miR-675-3p	81	111	5	22	150	22	8	93	NA	64	NA	NA	36	62	3
miR-675-5p	16	9	4	3	26	8	3	20	NA	5	1	NA	11	16	1
miR-6750-3p	1	1	NA	NA	NA	NA	1	1	3	1	NA	NA	NA	NA	NA
miR-6751-3p	1	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6752-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6757-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA
miR-676-3p	1	NA	1	2	1	NA	2	NA	1	1	1	2	NA	NA	1
miR-6760-3p	1	NA	2	NA	NA	NA	NA	NA	3	1	NA	1	NA	NA	NA
miR-6760-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6765-3p	1	NA	NA	1	NA	2	NA	NA	1	NA	1	NA	1	NA	NA
miR-6768-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6770-3p	1	NA	NA	NA	NA	2	1	NA	2	NA	3	NA	NA	1	NA
miR-6772-3p	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA
miR-6777-3p	2	NA	NA	NA	NA	5	3	NA	NA	NA	2	1	NA	1	1
miR-6777-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6780a-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6793-3p	1	NA	NA	1	NA	1	NA	NA	1	1	1	1	1	NA	1
miR-6795-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA
miR-6796-3p	1	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6802-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6803-5p	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA
miR-6810-5p	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA
miR-6818-3p	1	NA	NA	NA	NA	NA	NA	NA	1	1	1	NA	NA	NA	NA
miR-6819-3p	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-6826-3p	1	NA	NA	1	1	NA	1	1	NA	NA	1	NA	1	NA	NA
miR-6826-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6832-3p	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-6833-3p	2	NA	1	NA	1	1	1	1	1	NA	2	NA	NA	NA	NA
miR-6836-3p	1	NA	NA	1	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA
miR-6842-3p	9	1	2	22	NA	17	4	1	36	7	31	36	20	7	5
miR-6844	2	3	NA	1	1	NA	NA	NA	NA	4	NA	NA	1	1	NA
miR-6845-3p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6852-5p	1	NA	2	1	4	1	1	1	NA	2	NA	NA	NA	NA	1
miR-6855-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA
miR-6859-5p	3	NA	NA	3	1	1	NA	NA	1	2	NA	1	1	3	NA
miR-6866-5p	1	NA	NA	1	NA	NA	1	1	4	NA	4	2	NA	NA	NA
miR-6868-3p	1	NA	NA	1	NA	4	NA	NA	2	1	NA	2	1	NA	NA
miR-6876-5p	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6879-3p	3	NA	NA	1	NA	1	NA	NA	NA	NA	1	NA	1	1	NA
miR-6880-3p	6	NA	2	2	4	1	13	1	2	NA	1	2	NA	NA	1
miR-6881-3p	4	NA	NA	1	1	1	NA	NA	NA	NA	1	1	NA	1	NA
miR-6883-3p	1	NA	NA	NA	1	NA	NA	NA	NA	2	NA	NA	NA	1	1
miR-6886-3p	5	NA	2	2	4	1	6	1	1	NA	1	NA	NA	1	1
miR-7-1-3p	32	3	6	30	3	32	9	3	44	22	48	34	39	15	4
miR-7-2-3p	1	NA	NA	4	NA	NA	NA	NA	1	NA	1	2	1	1	NA
miR-7-5p	1	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-708-3p	3	1	NA	6	NA	14	NA	1	9	4	14	6	8	3	NA
miR-708-5p	71	6	6	69	5	77	2	5	120	69	112	86	78	50	1
miR-7111-3p	1	1	NA	NA	2	NA	NA	NA	1	NA	NA	2	NA	1	NA
miR-7151-3p	1	NA	NA	1	NA	1	NA	NA	NA	2	1	1	3	2	NA
miR-7158-3p	4	NA	NA	4	NA	2	NA	NA	7	3	9	5	6	1	NA
miR-7159-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-744-3p	9	5	4	5	2	4	4	1	12	4	12	13	4	3	4
miR-744-5p	301	61	100	459	91	423	73	68	643	269	597	432	362	221	46
miR-758-3p	46	42	11	55	42	57	3	33	56	36	68	36	43	40	4
miR-760	11	NA	NA	14	NA	7	1	NA	29	8	35	30	22	7	NA
miR-765	1	NA	2	NA	NA	1	NA	1	NA	NA	1	1	NA	NA	NA
miR-766-3p	16	12	4	21	11	30	3	10	26	12	34	24	20	9	2
miR-767-3p	1	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-767-5p	25	16	NA	23	25	14	NA	18	23	21	30	20	21	22	NA
miR-769-5p	1278	195	148	1818	247	1856	92	207	2784	992	2934	2470	1838	1110	59
miR-770-5p	8	2	NA	31	7	21	NA	5	31	12	26	30	12	11	NA
miR-7705	6	7	7	4	6	3	2	6	NA	3	2	NA	3	5	1
miR-7706	9	9	16	19	16	9	8	13	6	11	11	3	15	12	3
miR-7847-3p	7	3	9	4	1	6	5	3	9	3	9	10	5	4	1
miR-7854-3p	3	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-8065	1	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA
miR-8089	5	1	17	3	1	3	14	1	NA	1	1	1	4	2	9
miR-873-3p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-873-5p	13	1	1	21	4	17	NA	2	25	12	29	20	20	16	NA
miR-874-3p	2	NA	NA	4	1	5	NA	1	16	2	6	6	12	4	NA
miR-874-5p	24	2	1	38	4	28	2	2	36	19	55	35	21	11	1
miR-877-3p	1	NA	NA	2	1	2	NA	NA	3	NA	4	1	2	NA	1
miR-877-5p	26	28	4	23	21	22	3	24	32	28	27	22	16	28	3
miR-885-3p	2	NA	8	9	NA	12	4	NA	9	2	18	19	12	3	3
miR-885-5p	152	NA	400	227	NA	232	275	NA	305	126	335	270	203	114	167
miR-887-3p	47	24	11	60	28	56	10	12	76	34	81	79	44	29	4
miR-888-5p	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	1	1	NA
miR-889-3p	8	6	NA	4	4	2	NA	NA	6	4	9	5	2	5	NA
miR-890	1	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-891a-5p	4	NA	NA	2	NA	2	NA	NA	4	NA	4	6	2	2	NA
miR-9-3p	218	1	1	250	1	253	NA	3	422	136	435	383	229	107	NA
miR-9-5p	4996	32	16	7615	47	8151	13	31	12984	4046	12658	11383	8017	3817	8
miR-92a-1-5p	4	3	7	3	1	2	5	4	NA	2	1	1	1	5	4
miR-92a-3p	15387	7778	24899	14395	8772	13582	19744	6882	17314	10702	15717	13574	12800	10936	11650
miR-92b-3p	15317	7734	24753	14359	8729	13541	19621	6854	17348	10660	15746	13600	12770	10898	11583
miR-92b-5p	5	NA	NA	NA	1	7	NA	NA	2	NA	9	6	6	NA	NA
miR-93-5p	1248	1118	600	904	1349	833	488	1017	664	983	684	598	770	911	319
miR-934	70	84	NA	32	106	25	1	79	NA	51	NA	NA	15	44	NA
miR-935	42	NA	NA	79	NA	70	NA	NA	104	33	102	86	58	30	NA
miR-937-3p	15	1	6	14	1	13	7	1	24	11	19	29	14	9	7
miR-939-5p	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	1	1
miR-940	13	1	3	14	3	25	1	8	22	5	18	13	14	10	1
miR-941	374	138	240	383	160	362	196	90	583	228	524	433	350	253	104
miR-943	1	1	NA	NA	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA
miR-95-3p	53	3	20	93	3	83	17	2	121	55	126	109	71	35	5
miR-95-5p	2	NA	NA	1	NA	1	NA	NA	5	NA	5	1	1	2	NA
miR-98-5p	2068	610	753	2501	687	2401	663	570	3499	1615	4090	3394	2338	1604	433
miR-99a-3p	23	10	30	37	10	41	26	10	53	28	57	55	46	24	17
miR-99a-5p	52812	44361	18840	34616	48922	29357	10307	28214	21273	24585	18930	14297	19112	18557	4533
miR-99b-3p	88	53	11	66	45	79	5	41	77	52	65	59	59	56	2
miR-99b-5p	248	243	29	186	341	160	20	190	132	169	149	104	143	132	9
SO:unsorted	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
VN:2.2.2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
miR-10a-3p	NA	3	1	2	1	2	2	NA	NA	1	NA	NA	NA	NA	1
miR-10b-3p	NA	2	NA	NA	1	1	NA	1	NA	1	NA	NA	NA	1	NA
miR-1262	NA	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-1285-5p	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
miR-1295a	NA	1	1	1	1	NA	1	NA	1	NA	1	NA	1	2	NA
miR-142-5p	NA	2	2	1	2	NA	2	NA	NA	NA	NA	NA	2	2	1
miR-144-3p	NA	1	NA	NA	6	1	NA	1	NA	NA	1	NA	1	NA	NA
miR-149-3p	NA	1	NA	NA	1	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-15a-3p	NA	2	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	1	NA
miR-19b-1-5p	NA	1	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	1
miR-19b-2-5p	NA	1	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	1
miR-2114-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-2392	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3126-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3129-5p	NA	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3138	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA
miR-3139	NA	2	NA	NA	NA	1	NA	3	NA	NA	NA	NA	1	NA	NA
miR-3144-3p	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3158-3p	NA	2	NA	4	1	4	1	1	NA	1	NA	1	1	1	NA
miR-3160-3p	NA	2	1	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-3170	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3175	NA	1	NA	NA	1	NA	NA	2	NA	1	NA	NA	NA	NA	NA
miR-329-5p	NA	1	NA	1	NA	NA	NA	NA	2	NA	NA	2	2	2	NA
miR-337-3p	NA	1	NA	NA	3	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3613-3p	NA	1	NA	2	NA	NA	NA	2	1	NA	1	NA	NA	NA	NA
miR-362-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3620-5p	NA	1	NA	1	1	1	NA	NA	2	NA	2	1	1	NA	NA
miR-3660	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-3679-5p	NA	3	NA	2	3	2	NA	NA	NA	NA	NA	1	2	NA	NA
miR-372-5p	NA	1	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	1	NA
miR-378c	NA	1	4	2	NA	NA	2	1	NA	NA	1	NA	NA	NA	4
miR-3925-3p	NA	3	NA	1	3	1	NA	2	NA	2	NA	NA	NA	1	NA
miR-3925-5p	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3927-3p	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-3942-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-422a	NA	2	1	NA	NA	NA	3	NA	1	NA	NA	NA	NA	NA	NA
miR-433-3p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4428	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4433b-5p	NA	1	2	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA
miR-4436b-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4459	NA	1	1	2	NA	1	1	1	2	NA	6	2	NA	3	NA
miR-4659a-3p	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4659b-3p	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4664-3p	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-4749-3p	NA	1	NA	1	NA	NA	NA	NA	2	1	2	1	NA	NA	NA
miR-4757-3p	NA	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	2	1	NA
miR-4785	NA	1	NA	NA	NA	NA	1	NA	NA	3	NA	NA	2	NA	NA
miR-4786-5p	NA	1	NA	1	NA	1	NA	NA	1	NA	2	NA	1	1	NA
miR-4800-5p	NA	2	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA
miR-4802-3p	NA	1	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-495-3p	NA	1	NA	NA	1	NA	NA	NA	NA	1	1	1	NA	NA	NA
miR-5006-3p	NA	1	1	NA	NA	NA	NA	NA	2	2	2	4	1	NA	NA
miR-511-3p	NA	2	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-512-5p	NA	1	NA	NA	1	2	NA	3	NA	NA	NA	NA	NA	2	NA
miR-514b-3p	NA	3	NA	2	1	NA	NA	2	NA	NA	NA	NA	NA	1	NA
miR-5197-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-519a-5p	NA	1	NA	NA	2	NA	NA	3	NA	1	NA	NA	1	NA	NA
miR-522-5p	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-548aj-3p	NA	1	3	NA	NA	NA	2	NA	NA	2	NA	NA	NA	NA	1
miR-548l	NA	3	NA	NA	NA	NA	NA	3	NA	2	NA	NA	2	3	NA
miR-548x-5p	NA	1	NA	1	1	NA	NA	NA	1	NA	NA	1	NA	1	NA
miR-556-3p	NA	1	NA	NA	NA	1	NA	NA	1	1	1	NA	1	1	NA
miR-5586-5p	NA	1	NA	NA	NA	1	NA	2	3	NA	3	3	1	NA	NA
miR-579-3p	NA	2	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA
miR-579-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
miR-590-5p	NA	3	NA	1	7	2	1	8	1	6	2	1	1	NA	2
miR-605-5p	NA	2	NA	NA	3	1	NA	1	NA	NA	NA	NA	1	1	NA
miR-627-3p	NA	1	NA	2	2	1	NA	NA	1	1	5	1	1	1	NA
miR-6505-5p	NA	1	NA	1	NA	NA	NA	NA	NA	NA	3	3	1	NA	NA
miR-6514-3p	NA	1	1	NA	3	2	NA	NA	NA	NA	1	NA	NA	2	NA
miR-6729-3p	NA	1	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA
miR-6749-3p	NA	1	1	2	1	NA	NA	NA	2	1	2	3	2	1	1
miR-6781-3p	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA
miR-6786-3p	NA	1	1	1	NA	NA	NA	NA	1	NA	NA	1	2	1	NA
miR-6789-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6793-5p	NA	1	NA	1	NA	1	1	1	NA	NA	1	NA	NA	NA	NA
miR-6809-3p	NA	1	1	1	2	1	4	NA	1	NA	NA	2	NA	NA	NA
miR-6837-3p	NA	1	NA	2	NA	3	NA	2	3	NA	NA	1	5	1	NA
miR-6839-5p	NA	1	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA	NA	NA
miR-6848-5p	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
miR-6871-3p	NA	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
miR-6872-5p	NA	1	NA	NA	NA	1	NA	NA	1	NA	NA	NA	NA	NA	NA
